id,type,subtype,class_grouped,n_obs_I,I_median,I_mean,V_minus_I,log_period,I_amp,log_period2,period_ratio,has_period2,I_p95_p5,I_mad,I_kurtosis
LMC563.20.14,LPV,OSARG,LPV,336,14.463,14.463,1.886000000000001,1.4220971631317103,0.024,1.5322446436265822,1.2886870979947032,1,0.04324999999999868,0.009000000000000341,-0.24159033685269948
LMC562.04.11486,RRLYR,RRab,PULS,344,18.6525,18.63,0.45700000000000074,-0.17150380018455091,0.366,,,0,0.36524999999999963,0.09649999999999892,-0.8415718506916705
LMC562.04.1540,OTHER,,OTHER,344,18.518,18.518,-0.05000000000000071,0.5741933740763268,0.062,,,0,0.1386999999999965,0.027499999999999858,0.43492946611141914
LMC562.21.9153,LPV,Mira,LPV,345,14.798,14.555,2.641000000000002,2.456366033129043,1.337,,,0,1.4962,0.37599999999999945,-1.1186909370392175
LMC562.04.10371,ECL,,BINARY,334,17.024,17.027,-0.054000000000002046,0.5335115052010962,0.057,,,0,0.05334999999999823,0.00999999999999801,1.8432553016808222
LMC562.29.763,ELL,,BINARY,345,18.385,18.383,1.0,0.9562404866349019,0.127,,,0,0.16000000000000014,0.0329999999999977,1.6561736298853083
LMC563.20.35,LPV,OSARG,LPV,336,14.71,14.711,1.4419999999999984,1.391675953237296,0.012,2.494154594018443,12.661309958607257,1,0.03950000000000031,0.007500000000000284,-0.0010746158398426964
LMC562.12.1,LPV,SRV,LPV,331,14.122,14.109,2.449,2.3916407034923877,0.213,2.537819095073274,1.4001623376623376,1,0.3620000000000019,0.028999999999999915,1.2720800952015057
LMC562.12.441,ECL,,BINARY,342,18.494,18.512,0.44899999999999807,0.8918155623795616,0.439,,,0,0.34414999999999907,0.0259999999999998,4.441614684027723
LMC562.12.31,OTHER,,OTHER,344,14.633,14.619,0.034000000000000696,,,,,0,0.2110000000000003,0.05799999999999983,-1.242246912341087
LMC562.29.9107,ECL,,BINARY,345,17.084,17.085,0.7270000000000003,0.4373493684305132,0.048,,,0,0.057800000000000296,0.010000000000001563,2.2600204473233534
LMC562.12.9,LPV,OSARG,LPV,342,14.63,14.63,1.7110000000000003,1.3329431601256923,0.012,2.3089910290001643,9.463414634146341,1,0.030900000000000816,0.0070000000000014495,-0.4349392411288515
LMC562.12.54,LPV,OSARG,LPV,344,15.028500000000001,15.029,1.472999999999999,1.3230044507740413,0.01,1.354108439147401,1.0742466013879648,1,0.026999999999999247,0.005500000000001393,0.17423458792115776
LMC562.12.10133,OTHER,,OTHER,344,15.206,15.207,-0.13700000000000045,1.2045811755775713,0.016,,,0,0.030850000000000932,0.006000000000000227,0.36182358047406415
LMC562.04.24,LPV,SRV,LPV,344,14.184,14.22,1.9440000000000008,1.7707047682157793,0.07,2.5477747053878224,5.985079688029841,1,0.3551000000000002,0.03399999999999892,3.9656807292255754
LMC563.03.7855,LPV,SRV,LPV,336,13.7745,13.828,3.0489999999999995,2.129689892199301,0.159,2.4683473304121573,2.181008902077151,1,0.3785000000000007,0.09849999999999959,-0.6710663039844209
LMC562.04.45,LPV,OSARG,LPV,344,15.269,15.27,1.5429999999999993,1.3157604906657345,0.008,2.57978359661681,18.36636056065732,1,0.03500000000000014,0.006999999999999673,-0.07899221011629631
LMC562.12.121,DCEP,1O/2O,PULS,344,16.200499999999998,16.176,0.5040000000000013,-0.024695511285594617,0.288,-0.118665566783023,0.8054339737679722,1,0.2974000000000032,0.08850000000000335,-1.332101684521914
LMC563.28.7818,RRLYR,RRab,PULS,337,18.676,18.616,0.4690000000000012,-0.2445474533477394,0.656,,,0,0.5772000000000013,0.11700000000000088,-0.6578280583895979
LMC562.04.10302,ECL,,BINARY,343,17.063,17.065,0.7249999999999979,0.40514137536294964,0.069,,,0,0.06490000000000151,0.010999999999999233,1.757347324260988
LMC563.03.3734,DSCT,,PULS,332,20.149,20.119,0.48799999999999955,-1.062191338368652,0.167,,,0,0.4582499999999996,0.09150000000000169,0.36795893013592584
LMC562.21.9599,ECL,,BINARY,345,17.803,17.822,-0.003999999999997783,0.6789242592114952,0.311,,,0,0.25940000000000296,0.015999999999998238,4.758075529003453
LMC562.29.9311,OTHER,Spots,OTHER,345,17.923,17.923,1.1190000000000033,1.828402078491593,0.078,,,0,0.13260000000000005,0.030000000000001137,-0.5985077655546913
LMC562.21.33,OTHER,,OTHER,342,15.636,15.636,0.0840000000000014,1.3816564825857869,0.023,,,0,0.037949999999998596,0.0070000000000014495,0.09562416599986845
LMC562.21.9200,LPV,OSARG,LPV,345,15.291,15.291,1.5730000000000004,1.1453828919748745,0.01,1.1237536687558414,0.9514167143674871,1,0.025000000000000355,0.005000000000000782,1.098995218622334
LMC563.11.546,OTHER,Spots,OTHER,336,17.634,17.642,1.0120000000000005,1.5738111694272754,0.216,,,0,0.213750000000001,0.041499999999999204,0.7810441133526864
LMC562.29.195,OTHER,,OTHER,343,17.436,17.435,0.20500000000000185,0.37925836839992594,0.03,,,0,0.058900000000001285,0.012000000000000455,-0.4966912762439981
LMC563.03.12,LPV,OSARG,LPV,337,13.935,13.937,2.2180000000000017,1.6507930396519308,0.051,1.791971201020768,1.3841340782122904,1,0.13619999999999877,0.031000000000000583,-0.6340353170911075
LMC563.03.44,LPV,OSARG,LPV,337,15.09,15.09,1.6529999999999987,1.404491617758686,0.011,1.5567847823070253,1.4200157604412924,1,0.032999999999999474,0.006999999999999673,0.35440513426357834
LMC562.21.1149,OTHER,,OTHER,341,18.665,18.66,-0.06299999999999883,0.126770846630819,0.104,,,0,0.1769999999999996,0.038000000000000256,-0.02694255845903104
LMC562.29.12352,ECL,,BINARY,343,20.358,20.354,0.18900000000000006,0.2618763967369369,0.722,,,0,0.8709999999999987,0.12399999999999878,10.595989723899297
LMC563.03.365,ECL,,BINARY,337,17.827,17.831,0.012000000000000455,0.23432742799844852,0.115,,,0,0.11520000000000152,0.02500000000000213,0.007205589367369036
LMC562.04.62,LPV,OSARG,LPV,338,15.382,15.382,1.577,1.1680553034591392,0.01,2.3636119798921444,15.687606112054329,1,0.03014999999999901,0.006000000000000227,0.7826047690427687
LMC562.21.11267,ECL,,BINARY,345,19.738,19.742,0.4039999999999999,0.6274283331444,0.459,,,0,0.4745999999999988,0.06800000000000139,4.35276605188568
LMC563.20.10,LPV,OSARG,LPV,336,13.921,13.919,1.9799999999999986,1.721150843749684,0.024,1.6421676344049452,0.8337134169517294,1,0.05325000000000024,0.009999999999999787,0.26635744764612657
LMC563.03.34,LPV,OSARG,LPV,337,15.119,15.12,1.5140000000000011,1.4367985102318035,0.004,2.5440680443502757,12.801755669348939,1,0.02999999999999936,0.006000000000000227,0.6263034319434126
LMC562.12.10100,LPV,OSARG,LPV,344,15.1685,15.168,1.618000000000002,1.2073650374690719,0.009,2.278753600952829,11.786600496277915,1,0.026850000000001373,0.005499999999999616,1.9736667347220842
LMC563.20.117,ECL,,BINARY,336,16.707,16.707,1.1370000000000005,1.4931791206825153,0.088,,,0,0.09375,0.01899999999999835,-0.21414066862793035
LMC563.28.7086,LPV,OSARG,LPV,336,15.289,15.29,1.4370000000000012,2.1610683854711747,0.015,1.1245042248342823,0.09192546583850932,1,0.03200000000000003,0.006999999999999673,0.1128274834025027
LMC563.03.45,LPV,OSARG,LPV,337,14.667,14.667,1.6109999999999989,1.5765716840652908,0.018,1.3967222785037734,0.6609225874867445,1,0.048199999999999577,0.006999999999999673,0.7027312234830538
LMC563.28.7686,DCEP,1O/2O,PULS,323,17.781,17.78,0.5649999999999977,-0.48024496332838423,0.241,-0.5742604185107568,0.8053497808091026,1,0.26099999999999923,0.07199999999999918,-1.1442130285229166
LMC562.29.3,LPV,OSARG,LPV,343,13.43,13.431,1.761000000000001,1.3767958738797157,0.012,2.550228353055094,14.90844952124979,1,0.038899999999999935,0.006999999999999673,0.41868037391796786
LMC562.04.3,LPV,OSARG,LPV,342,14.7685,14.767,1.8610000000000007,1.6080979463252796,0.018,2.229937685907934,4.186390532544379,1,0.08495000000000097,0.01550000000000118,0.010274364297753635
LMC562.12.10343,ECL,,BINARY,345,16.912,16.916,-0.08099999999999952,0.33603123211418595,0.072,,,0,0.08079999999999998,0.015999999999998238,-0.39575830429097625
LMC563.11.1343,ECL,,BINARY,334,19.676,19.673,0.2220000000000013,0.4969116673562079,0.253,,,0,0.38574999999999804,0.06900000000000261,1.9266260642620705
LMC563.11.7206,LPV,OSARG,LPV,336,15.178,15.178,1.4420000000000002,1.2891428359323331,0.005,2.4345689040341987,13.977389516957862,1,0.021000000000000796,0.004000000000001336,2.0019848207019133
LMC563.28.875,OTHER,,OTHER,337,18.712,18.714,1.113000000000003,1.181443395541898,0.101,,,0,0.20659999999999812,0.04100000000000037,0.48042254471961066
LMC562.21.9364,OTHER,Spots,OTHER,345,17.207,17.208,1.1700000000000017,1.554004321011903,0.056,,,0,0.08800000000000097,0.01699999999999946,-0.07055383083304534
LMC563.03.65,LPV,OSARG,LPV,337,15.677,15.678,1.198999999999998,1.2438066897444051,0.01,2.3594560201209864,13.051166505048203,1,0.02900000000000169,0.005000000000000782,0.46115513660170526
LMC562.04.890,ECL,,BINARY,343,17.773,17.818,-0.028000000000002245,0.32682621385187954,0.548,,,0,0.46059999999999945,0.01899999999999835,3.603412304336606
LMC562.21.9173,LPV,OSARG,LPV,345,14.859,14.859,1.6919999999999984,1.2706322605125202,0.008,2.4216039268698313,14.157014157014157,1,0.019000000000000128,0.0039999999999995595,0.05741941105462045
LMC563.03.48,LPV,OSARG,LPV,337,14.966,14.966,1.7300000000000022,1.2548379933292884,0.007,1.1938478199735574,0.8689800912023135,1,0.027999999999998693,0.006000000000000227,4.1441206085695015
LMC563.28.33,LPV,OSARG,LPV,337,14.778,14.778,1.5969999999999995,1.2016701796465816,0.009,1.5249151475398668,2.104965430546826,1,0.023999999999999133,0.005000000000000782,-0.27193657909891567
LMC563.28.58,LPV,OSARG,LPV,337,14.936,14.937,1.6319999999999997,1.1598979010340964,0.006,2.2425414282983844,12.09604871635181,1,0.02200000000000024,0.0039999999999995595,0.2358415128292366
LMC563.20.6552,LPV,OSARG,LPV,337,15.089,15.089,1.4459999999999997,1.3424621603442464,0.009,1.1965630351480516,0.7146623034269612,1,0.028999999999999915,0.006000000000000227,2.163081207573566
LMC563.20.7014,OTHER,,OTHER,335,17.982,17.988,0.9640000000000022,1.3180842140032647,0.088,,,0,0.1352999999999973,0.030999999999998806,-0.32857594326435446
LMC563.03.13194,ECL,,BINARY,330,21.038,20.973,0.4400000000000013,-0.07724600507514186,0.458,,,0,1.189350000000001,0.21449999999999925,2.1635786060163102
LMC563.20.1534,OTHER,,OTHER,336,19.549,19.542,-0.0010000000000012221,0.3882078074251377,0.165,,,0,0.31599999999999895,0.07000000000000028,-0.24027230517502973
LMC563.11.15,ECL,,BINARY,336,14.202,14.279,1.25,-0.42191713483584725,0.754,,,0,0.6512499999999992,0.08499999999999908,0.3042789144708453
LMC562.29.8893,LPV,OSARG,LPV,345,14.564,14.564,1.838000000000001,1.3920106831954993,0.027,1.549125926758111,1.4358704026600704,1,0.04380000000000095,0.009000000000000341,-0.5996436254924604
LMC563.28.1040,RRLYR,RRab,PULS,337,18.669,18.618,0.5410000000000004,-0.23287665154252418,0.536,,,0,0.49859999999999616,0.11599999999999966,-0.8043812182179355
LMC563.11.374,ECL,,BINARY,336,17.579,17.599,2.710000000000001,-0.6280872870229424,0.228,,,0,0.2157499999999999,0.019000000000001904,1.7623826753554783
LMC563.28.7075,LPV,OSARG,LPV,337,15.058,15.058,1.5869999999999997,1.2322335211147337,0.014,1.2791191687201238,1.1140011716461626,1,0.03200000000000003,0.006000000000000227,0.19425203794189283
LMC562.21.9155,LPV,SRV,LPV,345,13.908,13.888,2.6289999999999996,2.437750562820388,0.245,2.0718820073061255,0.4306569343065693,1,0.4016000000000002,0.05900000000000105,-0.26279718645801387
LMC562.12.1029,RRLYR,RRab,PULS,342,18.561,18.566,0.6010000000000026,-0.15194704489111877,0.234,,,0,0.264999999999997,0.06049999999999933,-0.6369665121743546
LMC562.04.450,ECL,,BINARY,342,17.551,17.554,0.9170000000000016,1.1727780146558526,0.11,,,0,0.11489999999999867,0.020999999999997243,0.5240717787498257
LMC562.04.15016,ECL,,BINARY,338,20.9255,20.869,0.23199999999999932,-0.23020925696555739,0.722,,,0,1.0712499999999991,0.1855000000000011,2.1345591576881704
LMC562.29.9980,OTHER,,OTHER,344,19.0795,19.058,0.022999999999999687,0.46611399211608423,0.229,,,0,0.29354999999999976,0.07450000000000045,-0.8878378464689667
LMC562.04.11093,OTHER,,OTHER,344,18.803,18.802,-0.03200000000000003,0.11830110871856746,0.085,,,0,0.16884999999999906,0.033500000000000085,0.051084757190017704
LMC562.21.9397,ELL,,BINARY,345,16.756,16.754,-0.05000000000000071,1.1031877488509427,0.049,,,0,0.05999999999999872,0.01600000000000179,-0.8487424040668383
LMC562.04.10888,OTHER,,OTHER,342,17.807,17.806,-0.07700000000000173,0.8339753712799062,0.031,,,0,0.06899999999999906,0.013999999999999346,0.4747217495690137
LMC562.12.32,LPV,OSARG,LPV,344,13.155,13.159,2.036999999999999,1.7191654940892134,0.031,1.8842287696326039,1.462390225276823,1,0.0868500000000001,0.016000000000000014,1.3157805813957073
LMC562.12.12816,ECL,,BINARY,344,20.177999999999997,20.181,0.11899999999999977,0.23775907269597643,1.086,,,0,0.9487500000000004,0.12649999999999828,11.600948921690792
LMC562.12.1325,OTHER,Spots,OTHER,343,18.922,18.915,1.0340000000000025,1.7652959296980566,0.102,,,0,0.21679999999999922,0.04499999999999815,0.1663700426532717
LMC563.03.73,OTHER,,OTHER,337,15.905,15.908,2.3759999999999994,-0.49934823410171375,0.034,,,0,0.04720000000000013,0.009000000000000341,-0.18703555260029514
LMC563.28.74,LPV,OSARG,LPV,337,15.244,15.243,1.386000000000001,1.0909630765957317,0.009,1.0473917022004435,0.9045417680454177,1,0.027000000000001023,0.004999999999999005,1.2077094219292612
LMC562.29.97,ECL,,BINARY,345,16.344,16.359,-0.07500000000000284,0.3341820310531916,0.234,,,0,0.22300000000000253,0.04899999999999949,-0.7352955347485923
LMC563.03.7845,LPV,SRV,LPV,337,13.964,13.914,2.4829999999999988,2.2796669440484556,0.482,2.0322157032979815,0.5656512605042017,1,0.5090000000000003,0.15899999999999892,-1.2144676456571706
LMC562.04.23,LPV,OSARG,LPV,344,14.629,14.629,1.9760000000000009,1.4714384073892992,0.026,2.5921767573958667,13.20499831138129,1,0.0647000000000002,0.0129999999999999,-0.04763329156881291
LMC562.12.1474,RRLYR,RRc,PULS,344,18.755,18.741,0.31899999999999906,-0.5623594512478362,0.195,,,0,0.24669999999999703,0.06400000000000006,-0.19562006100747942
LMC562.21.52,DCEP,F,PULS,344,15.193999999999999,15.153,0.6229999999999993,0.5058951037984114,0.589,,,0,0.5667000000000009,0.16549999999999976,-1.2335820950442016
LMC562.12.2082,DSCT,,PULS,337,20.067,20.059,0.3230000000000004,-1.2011622822842654,0.208,,,0,0.43120000000000047,0.09100000000000108,0.04433898318718388
LMC562.29.8926,LPV,OSARG,LPV,345,15.255,15.255,1.5989999999999984,1.0513840844266893,0.008,1.1606185723994737,1.2859808102345416,1,0.02480000000000082,0.004999999999999005,4.384989997449751
LMC563.03.881,ECL,,BINARY,336,18.977,18.974,0.04400000000000048,0.44244213903147894,0.173,,,0,0.2220000000000013,0.04749999999999943,-0.17089710971716254
LMC563.11.762,RRLYR,RRc,PULS,334,18.785,18.796,0.46799999999999997,-0.4465101999607618,0.282,,,0,0.31709999999999994,0.09199999999999875,-0.47018617939296714
LMC562.04.1064,RRLYR,RRab,PULS,342,18.91,18.883,0.615000000000002,-0.2610843398872589,0.603,,,0,0.5697499999999991,0.14499999999999957,-1.062138765090197
LMC563.03.2066,ECL,,BINARY,337,19.872,19.883,0.09600000000000009,0.03505412121332387,0.608,,,0,0.6219999999999999,0.0799999999999983,5.125029001050212
LMC563.11.956,ECL,,BINARY,336,18.566499999999998,18.569,0.27800000000000225,0.45982505877544616,0.211,,,0,0.2292500000000004,0.03750000000000142,0.665118301146784
LMC562.04.10095,LPV,SRV,LPV,344,14.907499999999999,14.922,2.4160000000000004,2.04766419460156,0.201,2.1051694279993316,1.1415770609318998,1,0.2649999999999988,0.058499999999998664,0.4107918087217417
LMC562.12.10106,DCEP,F,PULS,345,15.556,15.54,0.7270000000000003,0.43506805573114077,0.248,,,0,0.23980000000000068,0.0730000000000004,-1.3474159410158646
LMC563.28.7716,ECL,,BINARY,336,19.125,19.127,0.20000000000000284,0.08213164221820345,0.16,,,0,0.24099999999999966,0.0470000000000006,1.1202478747755698
LMC563.28.151,OTHER,Spots,OTHER,334,17.4005,17.401,0.9080000000000013,1.521830832336042,0.1,,,0,0.12399999999999878,0.03049999999999997,-0.9181507633425317
LMC562.04.1453,OTHER,,OTHER,344,19.1355,19.131,-0.04200000000000159,0.2735614400576802,0.126,,,0,0.23969999999999558,0.0519999999999996,0.14340758020265865
LMC562.21.28,LPV,OSARG,LPV,340,14.973,14.972,1.549999999999999,1.4352071032407476,0.014,2.4742162640762553,10.939794419970632,1,0.04499999999999993,0.009000000000000341,0.3226330522851639
LMC562.04.10102,LPV,OSARG,LPV,343,15.294,15.295,1.267999999999999,1.3309208305952358,0.006,2.5224442335063197,15.542590431738622,1,0.02200000000000024,0.004999999999999005,-0.34783766425931706
LMC563.11.7198,LPV,OSARG,LPV,336,14.832,14.832,1.6140000000000008,1.2438810022183187,0.011,1.423737249982329,1.51306033991103,1,0.034000000000000696,0.006999999999999673,-0.009840850500396847
LMC563.28.36,LPV,OSARG,LPV,335,15.532,15.532,1.4810000000000016,1.278547833775853,0.01,1.8191489428071341,3.472171028381865,1,0.0259999999999998,0.005000000000000782,1.4292990707740492
LMC562.29.9807,RRLYR,RRab,PULS,345,19.099,19.027,0.47199999999999775,-0.3543681015178559,0.81,,,0,0.7264000000000017,0.16699999999999804,-0.821797008825174
LMC562.12.1035,RRLYR,RRab,PULS,342,18.508,18.442,0.45899999999999963,-0.2779395107331941,0.554,,,0,0.5576499999999989,0.13949999999999996,-1.0109286116315999
LMC563.28.9225,ECL,,BINARY,337,19.519,19.532,0.045000000000001705,-0.13522794604031133,0.359,,,0,0.40479999999999805,0.06400000000000006,5.290056431354689
LMC562.04.748,ECL,,BINARY,344,18.026,18.033,-0.03200000000000003,-0.08317035186866104,0.162,,,0,0.16669999999999874,0.02400000000000091,2.0081267685528092
LMC563.28.166,ELL,,BINARY,335,16.892,16.892,0.28200000000000003,-0.1967525708223529,0.044,,,0,0.05699999999999861,0.013999999999999346,-0.5842659990492538
LMC563.03.26,LPV,Mira,LPV,335,14.441,14.219,3.549999999999999,2.571708831808688,0.885,,,0,1.2033000000000005,0.3290000000000006,-0.9540904207356933
LMC563.03.11721,ECL,,BINARY,315,20.134,20.127,0.6670000000000016,-0.05130395475921368,0.429,,,0,0.6500000000000021,0.11500000000000199,2.1503689933021817
LMC562.12.10351,OTHER,,OTHER,344,17.117,17.118,-0.09399999999999764,1.0070646563783316,0.043,,,0,0.06400000000000006,0.015000000000000568,-0.22232450793993985
LMC562.04.20,LPV,OSARG,LPV,344,14.387,14.387,1.6999999999999993,1.2843179154306097,0.006,1.5918434112247846,2.0301376981034034,1,0.030999999999998806,0.006000000000000227,0.8799422941329551
LMC562.12.2175,ECL,,BINARY,344,19.869500000000002,19.875,0.7620000000000005,0.46875779578722304,0.572,,,0,0.6277000000000008,0.08699999999999974,1.9237294054625296
LMC562.21.10167,ECL,,BINARY,345,18.574,18.602,0.08099999999999952,0.015909402000092384,0.413,,,0,0.375,0.04900000000000304,2.6577231604179836
LMC562.21.10982,ECL,,BINARY,345,19.832,19.828,0.06400000000000006,-0.07949891832793705,0.32,,,0,0.4469999999999992,0.0710000000000015,3.060969967297302
LMC562.21.674,OTHER,Spots,OTHER,344,18.18,18.188,1.0090000000000003,1.490800952010855,0.101,,,0,0.14839999999999876,0.030000000000001137,-0.06348720176917722
LMC563.20.6537,LPV,OSARG,LPV,337,14.271,14.272,1.584999999999999,1.4014005407815442,0.005,1.125188384168597,0.5294047619047619,1,0.020200000000000884,0.0039999999999995595,0.23228039839351888
LMC562.29.31,LPV,Mira,LPV,345,14.156,14.266,2.6240000000000006,2.285107029566812,1.124,,,0,1.4612000000000016,0.33500000000000085,-0.7957673525865201
LMC563.03.41,LPV,OSARG,LPV,337,14.703,14.703,1.6879999999999988,1.1808996867662302,0.009,2.5276299008713385,22.219291883694865,1,0.026199999999999335,0.005000000000000782,0.6988553154282835
LMC562.12.10,LPV,OSARG,LPV,342,14.619,14.623,1.7799999999999994,1.6145808669974862,0.033,2.1610683854711747,3.5195530726256985,1,0.0909999999999993,0.018500000000000405,-0.5300233570272996
LMC563.03.32,LPV,OSARG,LPV,337,14.951,14.952,1.638,1.055263625784184,0.005,2.5024271199844326,28.000352205688124,1,0.02499999999999858,0.004999999999999005,0.025961900056264753
LMC562.21.915,ECL,,BINARY,334,19.0915,19.096,-0.04400000000000048,0.24411129011255997,0.231,,,0,0.25934999999999775,0.040500000000001535,1.192930373415456
LMC562.29.2570,ECL,,BINARY,345,19.609,19.614,0.23499999999999943,0.2533588470835033,0.357,,,0,0.44800000000000395,0.0730000000000004,5.731755403991099
LMC562.29.9886,ECL,,BINARY,345,19.193,19.193,0.1369999999999969,0.026836306940898235,0.134,,,0,0.2524000000000015,0.04399999999999693,0.7275827025627786
LMC563.03.1300,ECL,,BINARY,335,19.76,19.758,0.5429999999999993,0.5431712315594908,0.286,,,0,0.4432000000000009,0.07700000000000173,0.9583069125235641
LMC562.12.134,OTHER,,OTHER,344,15.714,15.714,1.0340000000000007,1.203603951504492,0.028,,,0,0.04399999999999871,0.009999999999999787,-0.5363071117414862
LMC563.03.7853,LPV,OSARG,LPV,337,13.812,13.812,2.155000000000001,1.6374897295125106,0.032,1.8009231818132183,1.4569124423963133,1,0.08719999999999928,0.014999999999998792,-0.21213395219217412
LMC563.28.30,LPV,OSARG,LPV,337,13.31,13.312,1.4489999999999998,1.4563660331290431,0.015,2.5646660642520893,12.832167832167832,1,0.06519999999999904,0.009999999999999787,0.643731422594132
LMC563.03.1961,ECL,,BINARY,337,19.186,19.181,0.8659999999999997,0.9858035671632756,0.232,,,0,0.2782000000000018,0.045999999999999375,1.217024821160083
LMC562.21.1399,ECL,,BINARY,344,18.463,18.463,0.004999999999999005,0.3638638352510055,0.076,,,0,0.11369999999999436,0.021000000000000796,1.842638974330931
LMC562.04.1611,OTHER,,OTHER,344,19.019,19.017,0.0,-0.0515821435453115,0.091,,,0,0.2055499999999988,0.04400000000000048,0.36821982590800717
LMC562.12.2947,ECL,,BINARY,344,19.34,19.357,0.1769999999999996,0.5683918330085288,0.418,,,0,0.7462999999999944,0.053000000000000824,12.277485668991133
LMC563.28.7082,LPV,OSARG,LPV,336,15.396,15.396,1.4659999999999975,1.0482863931061255,0.006,1.9211660506377388,7.4624194702934865,1,0.021000000000000796,0.004999999999999005,1.3491466093039786
LMC562.21.42,LPV,OSARG,LPV,344,15.002,15.003,1.6119999999999983,1.2980448426009799,0.017,2.5276299008713385,16.966218597392135,1,0.04485000000000028,0.009000000000000341,0.9801122023041189
LMC562.12.11748,ECL,,BINARY,345,19.133,19.149,0.2259999999999991,0.7330760310578376,0.472,,,0,0.4825999999999979,0.04299999999999926,5.960603719989503
LMC563.28.43,LPV,OSARG,LPV,335,14.929,14.929,1.5699999999999985,1.2482430830546194,0.011,2.1908917169221698,8.762915702106035,1,0.032999999999999474,0.006999999999999673,0.12996641849827117
LMC562.04.13056,DSCT,,PULS,341,19.669,19.642,0.347999999999999,-1.0221740047146077,0.291,,,0,0.4289999999999985,0.09199999999999875,0.016720620484774962
LMC563.11.7204,LPV,OSARG,LPV,336,14.796,14.796,1.6359999999999992,1.4374334437979712,0.008,1.8893017025063104,2.8305332359386415,1,0.023999999999999133,0.004999999999999005,0.2505886527848378
LMC562.04.103,LPV,OSARG,LPV,342,15.747,15.747,1.373000000000001,1.0049658871068234,0.006,2.514547752660286,32.32822540781018,1,0.032999999999999474,0.006999999999999673,0.6818954094094312
LMC563.20.6570,LPV,OSARG,LPV,337,14.944,14.944,1.6150000000000002,1.059487684274447,0.009,2.0310042813635367,9.365190094175096,1,0.02120000000000033,0.004000000000001336,2.01922195109899
LMC563.03.8054,OTHER,,OTHER,337,17.058,17.058,2.7510000000000012,1.4828735836087537,0.022,,,0,0.05139999999999745,0.010000000000001563,0.7487179569425835
LMC562.21.9180,OTHER,,OTHER,344,15.608,15.607,1.379999999999999,1.860757123081542,0.017,,,0,0.02800000000000047,0.006000000000000227,-0.17781206927308046
LMC563.03.28,LPV,OSARG,LPV,336,15.291,15.291,1.2429999999999986,1.2507370679037897,0.004,2.3251049829714074,11.867737045977657,1,0.022999999999999687,0.004999999999999005,-0.13831031681915062
LMC562.29.41,LPV,OSARG,LPV,345,14.998,14.999,1.7669999999999977,1.519434194913703,0.028,1.943988875073772,2.657998185666768,1,0.05599999999999916,0.0129999999999999,0.26980845718235
LMC562.21.12127,ECL,,BINARY,327,19.965,19.942,0.36100000000000065,0.28372400758221816,0.33,,,0,0.47350000000000136,0.09299999999999997,3.327640776361057
LMC562.21.879,OTHER,Spots,OTHER,341,18.051,18.044,1.0380000000000003,1.5964871337365443,0.117,,,0,0.15899999999999892,0.027999999999998693,0.0757395970860566
LMC563.28.34,LPV,SRV,LPV,337,14.426,14.424,1.5120000000000005,1.8334021292318585,0.045,2.0519239160461065,1.6539477546228354,1,0.11439999999999806,0.02800000000000047,-0.8937168429870144
LMC562.29.8897,LPV,OSARG,LPV,345,14.224,14.225,1.591000000000001,1.4363217001397333,0.018,2.4533183400470375,10.399121201025267,1,0.036000000000001364,0.009000000000000341,-0.3393757726777942
LMC563.03.58,OTHER,,OTHER,334,15.932500000000001,15.932,2.5319999999999983,1.3392526340326996,0.012,,,0,0.03134999999999977,0.006499999999999062,1.2644745537740705
LMC562.04.371,OTHER,Spots,OTHER,329,17.84,17.84,1.0940000000000012,1.7965743332104296,0.142,,,0,0.18100000000000094,0.03900000000000148,-0.5877676715016578
LMC563.03.7882,OTHER,,OTHER,336,15.126,15.126,2.0490000000000013,1.6264430253312947,0.015,,,0,0.023999999999999133,0.005000000000000782,0.43811198836609844
LMC562.21.180,OTHER,Be,OTHER,342,17.123,16.894,0.02500000000000213,,,,,0,0.1899000000000015,0.0259999999999998,3.3186974570493053
LMC563.03.11553,ECL,,BINARY,336,20.4925,20.466,0.5519999999999996,0.22598604673222267,0.499,,,0,0.7150000000000034,0.12599999999999945,1.0178378230140273
LMC562.12.250,OTHER,,OTHER,344,17.1555,17.152,-0.0660000000000025,1.549481458683151,0.066,,,0,0.08170000000000144,0.022500000000000853,-0.8425426058641499
LMC562.04.3084,ECL,,BINARY,344,19.446,19.456,0.09499999999999886,0.3400671661329536,0.413,,,0,0.4362499999999976,0.05950000000000166,2.5114963088241224
LMC563.28.29,LPV,OSARG,LPV,335,14.286,14.288,1.7169999999999987,1.4265112613645752,0.012,1.7901443650429005,2.310112359550562,1,0.0389999999999997,0.007999999999999119,0.010634596633201099
LMC563.28.71,LPV,OSARG,LPV,337,15.012,15.014,1.5459999999999994,1.285894712480839,0.015,1.4312028845565166,1.3973595651048407,1,0.03819999999999979,0.008000000000000895,0.12083079224987792
LMC562.21.9353,OTHER,,OTHER,341,16.762,16.761,0.08600000000000207,1.3590952236525777,0.026,,,0,0.045000000000001705,0.009000000000000341,0.05513317900426884
LMC563.20.38,DCEP,F,PULS,336,15.05,15.048,0.7479999999999993,0.587757085317234,0.3,,,0,0.2900000000000009,0.08650000000000002,-1.2919755076474224
LMC562.04.43,DCEP,F,PULS,344,14.779,14.771,0.7129999999999992,0.6473301473032064,0.522,,,0,0.4967000000000006,0.14000000000000057,-1.2350522532551182
