fourier_period_I,fourier_period_source_I,fourier_phase_coverage_I,fourier_offset_I,fourier_model_amp_I,fourier_total_amp_I,fourier_resid_std_I,fourier_chi2_red_I,fourier_var_ratio_I,fourier_A1_I,fourier_phi1_I,fourier_A2_I,fourier_phi2_I,fourier_A3_I,fourier_phi3_I,fourier_A4_I,fourier_phi4_I,fourier_R21_I,fourier_phi21_I,fourier_R31_I,fourier_phi31_I,fourier_R41_I,fourier_phi41_I,id
0.5732502689521899,lomb_scargle,1.0,19.30874985723383,0.14994266303968037,0.058134531223884615,0.09006350904187835,2.302212395609111,0.2096682860025173,0.04297204037469366,1.9412527423848782,0.02874604034339365,3.970032969307669,0.024044796128514668,0.3041472221640451,0.01133756633368308,2.872809392105574,0.6689475317611929,0.08752748453791259,0.5595451349029893,0.7635743021889967,0.26383588572535643,1.3909837297456473,LMC563.25.8719
0.0843280729967517,lomb_scargle,1.0,19.418480998451493,0.14713709656050802,0.06540620585031796,0.07504008573126211,1.5263913206871156,0.278399264202125,0.061481377258745654,4.317658062614708,0.020100711862006022,6.025340147728934,0.005630214886684668,2.6993146001420243,0.007891392593980112,2.2830859988505607,0.32693984354663624,3.6732093296791044,0.09157593954003002,2.312711026657073,0.12835419351080934,3.8620096699304884,LMC563.16.1582
0.4999968095451194,lomb_scargle,0.95,15.600630579308442,0.014271111990147148,0.006761401868828245,0.00769509199325139,2.349204193680467,0.2644954768271709,0.005962542538308512,3.788100489420203,0.002988909001322181,0.6664216632657063,0.00010862495250302362,0.9904909607892046,0.0011042034740773666,6.115643559466829,0.5012809522311755,5.656591298784472,0.01821789141211544,2.1925601068877665,0.1851900371331545,3.529612216145189,LMC563.16.8393
25.1426227478042,lomb_scargle,1.0,14.464914017857192,0.011341448420908999,0.005471683936691673,0.006991473434443902,2.0029165199516705,0.23423472564093217,0.005361369645082356,1.6935123447781815,0.0007071606673450268,0.9817258711542532,0.0006328328384106725,0.6658617060881988,0.0005426665836666222,3.611269518330024,0.13189925600329766,3.8778864887774764,0.11803566631357529,1.8685099789332407,0.10121790131825285,3.120405446396884,LMC563.16.8303
0.1730743395764848,lomb_scargle,1.0,18.044809448423607,0.06538822038707878,0.029028612437098245,0.03490457073377465,3.0170749856467114,0.2625646434974894,0.02819314678350505,5.996938781014557,0.003991108782787488,2.2865413253019224,0.004852411257628083,4.490279458795955,0.0028865152238979207,5.3222074307181,0.14156308316468466,2.85903437763198,0.17211314845021417,5.349019037291042,0.10238357733045722,0.1840082281986284,LMC563.25.7295
1.000322952927513,lomb_scargle,0.7,15.01578419248515,0.015539109063883401,0.02093813944369725,0.006649025089406899,1.8116445387465947,0.32809127566424046,0.017335540168293025,4.382433300881829,0.010207305268513165,1.6610359307839009,0.005526137986310936,5.503803959566222,0.001776921086836513,3.564220005378395,0.588808030751905,5.462539943379416,0.3187750674431437,4.922874671279908,0.10250162784581293,4.88404272338984,LMC563.25.7108
0.5295800322798357,lomb_scargle,1.0,18.625493280105466,0.7006697504340854,0.2787469574789909,0.05713513128167023,3.817025582758742,0.9185816355128952,0.23420235132001488,2.1561440316210376,0.10843322353057196,2.1670064865094716,0.08334058932686797,2.2823388093608212,0.06438716599905638,2.6325361536161815,0.4629894743559104,4.137903730446983,0.3558486448028487,2.0970920216772946,0.2749210912535952,0.2911453343116168,LMC563.16.899
0.2657425553571082,lomb_scargle,1.0,18.893513726558993,0.2220478604274279,0.1096326600427225,0.06934569267871592,3.8870285144033736,0.5720822971815747,0.10857661251808154,2.226859210926123,0.014570511720269474,3.0041562946776756,0.0015281755843507378,4.802810918658657,0.003975453399855683,5.2706902482783535,0.13419567420970155,4.8336231800050165,0.014074629415208978,4.405418593059874,0.03661426993951981,2.646438711753448,LMC563.16.813
0.9956751712224816,lomb_scargle,1.0,13.799975078392292,0.28169504139401624,0.1341066188888732,0.036925854221617836,55.8710105559407,0.860067832917536,0.1318205227263294,3.2447315814166067,0.0243599258710525,5.317197337811061,0.00293997028309372,3.408481193876994,0.002426026433101199,3.655448773661387,0.1847961559189518,5.110919482157434,0.022302826769981392,6.2406570639863475,0.018404011628279125,3.242893062354133,LMC563.25.13
0.9953170014613218,lomb_scargle,1.0,13.88311190220776,0.031237516507503862,0.014444270802155027,0.01648449899633725,11.134659220224627,0.26739056164313624,0.01366594763422272,0.5763904465503552,0.0028620992334792697,2.961121120838495,0.0009124404116334474,3.1468893331306473,0.0035853416486586374,1.8409187564474183,0.20943291384432833,1.8083402277377847,0.06676744533606171,1.4177179934795818,0.26235587495448215,5.818542277425584,LMC563.25.7085
1.419631100434368,lomb_scargle,1.0,18.593706510843642,0.5134738858086625,0.2233828298602832,0.12602507058058415,19.019749455408096,0.5788650913070847,0.20129137385517792,4.665144714436132,0.06215964979514229,1.300495681445476,0.05690287925373763,4.862056047064734,0.04774842152221423,1.598150718992366,0.30880433972229715,4.536576866932384,0.28268910964201205,3.4329925181155083,0.2372104706114607,1.7871277827865946,LMC563.25.1044
0.1995375401875969,lomb_scargle,1.0,15.215820014228258,0.00675620701107932,0.0029259674358881106,0.00698861766848057,1.996181666716432,0.09867113897052082,0.0025622616376255267,6.091021253793813,0.0011045523341431302,3.157215441281993,0.0008442508429056016,0.16429393923699798,0.0002516056271674805,2.3680394240981055,0.43108491261131704,3.5415435480535393,0.32949439296448163,0.7407860993943167,0.098196696025409,3.1366956376411963,LMC563.16.28
232.1872601813577,lomb_scargle,1.0,13.365250910891763,0.35390071355984926,0.17161220396670274,0.046391541879408145,88.18668939888092,0.8640920404322927,0.170728591726329,5.7334009111657265,0.002031532684393403,0.6957079745944899,0.01640153766979325,6.177809427687073,0.005418390394964236,1.993770604056792,0.01189919429341904,1.7952767666222087,0.09606790230006845,1.5439773085490671,0.03173686574800368,4.192908188112231,LMC563.25.6
0.7426879399602546,lomb_scargle,1.0,19.2834400990373,0.12088241660811636,0.04529826128346275,0.0969619544667578,2.4913396999100197,0.14878885386562746,0.03268030356414391,4.448073209244393,0.014673742338976331,2.885622068671788,0.019899140688656156,0.26779784395155265,0.01930377475735422,4.568660205873616,0.44900875263215206,0.27266095736258755,0.6089031777075976,5.773134137757131,0.5906852951798736,5.625923290434802,LMC563.25.8415
741.3992550000004,lomb_scargle,0.85,15.612959433415064,0.013291864739150908,0.005324933473105409,0.008015907601724166,2.546823108810192,0.14861922955729256,0.004102546026916567,1.0829979518325312,0.002155282003270104,3.093767924067138,0.0011448104680599428,4.70070103072605,0.002359703597621935,1.7257988704380045,0.5253523029673338,0.9277720204020756,0.27904878106154263,1.451707175228456,0.5751802861296512,3.676992370287466,LMC563.16.20
0.8487366087320627,lomb_scargle,1.0,18.506390696075943,0.16512756214252916,0.07391426902671046,0.032187885146386395,1.1272554313060557,0.7084923228354705,0.059593351201867185,1.437505988493221,0.0369969935767978,2.8751123569513752,0.02138288659829132,4.258751841793595,0.009270721939894476,5.614918496472256,0.6208241830783063,0.00010037996493306167,0.35881329321216876,6.229419183493518,0.15556638035828407,6.1480798496789575,LMC563.25.723
