id,ra,dec,type,subtype,I_mean,V_mean,period,I_amp,period2,class_grouped,n_obs_I,I_median,I_p95_p5,I_mad,I_kurtosis,V_minus_I,log_period,log_period2,period_ratio,has_period2,phot_I_path,phot_V_path,n_obs_I_phot,I_phot_mean,I_phot_median,I_phot_weighted_mean,I_phot_std,I_phot_mad,I_phot_p95_p5,n_obs_V,V_phot_mean,V_phot_median,V_phot_weighted_mean,V_phot_std,V_phot_mad,V_phot_p95_p5,V_minus_I_phot_mean,V_minus_I_phot_median,V_minus_I_phot_weighted_mean,ls_period_I,ls_log_period_I,ls_frequency_I,ls_power_I,ls_period_catalog_ratio,ls_log_period_delta_catalog,fourier_period_I,fourier_period_source_I,fourier_phase_coverage_I,fourier_offset_I,fourier_model_amp_I,fourier_total_amp_I,fourier_resid_std_I,fourier_chi2_red_I,fourier_var_ratio_I,fourier_A1_I,fourier_phi1_I,fourier_A2_I,fourier_phi2_I,fourier_A3_I,fourier_phi3_I,fourier_A4_I,fourier_phi4_I,fourier_R21_I,fourier_phi21_I,fourier_R31_I,fourier_phi31_I,fourier_R41_I,fourier_phi41_I,fourier_fit_quality_I,fourier_fit_reliable_I
LMC563.10.6623,05:57:31.92,-66:16:06.6,LPV,OSARG,15.057,16.632,18.134,0.009,364.0,LPV,335,15.058,0.0380000000000002,0.0069999999999996,1.5679208881564757,1.575000000000001,1.2584936113939125,2.561101383649056,20.07279144149112,1,OGLE4-GSEP-full\phot\I\LMC563.10.6623.dat,,335,15.05749552238806,15.058,15.05749552238806,0.0115980257564746,0.0069999999999996,0.0380000000000002,0,,,,,,,,,,326.9484409877539,2.5144792708254693,0.0030585862314524,0.3923148811025204,18.02958205513146,1.2559856594315568,326.9484409877539,lomb_scargle,1.0,15.05786462898392,0.0266235425302558,0.0114880961730301,0.0088489336860398,3.2090075515210854,0.417878361265163,0.0109697869238857,4.264305464092203,0.0012046185326641,1.2042278680839236,0.0023218666126718,4.743956391437473,0.0021904241938624,2.0967402995188986,0.1098123911633368,5.24198755425869,0.211660137866142,4.5174106135200365,0.1996779161765669,3.889074364688845,0.25101643535555584,0
LMC562.20.10855,05:57:32.23,-67:17:03.4,ECL,,19.433,20.318,6.9429,0.396,,BINARY,345,19.429,0.3682000000000016,0.0529999999999972,4.270200311203048,0.8850000000000016,0.8415409100698976,,,0,OGLE4-GSEP-full\phot\I\LMC562.20.10855.dat,OGLE4-GSEP-full\phot\V\LMC562.20.10855.dat,345,19.443257971014493,19.429,19.42625813333936,0.1173508955061861,0.0529999999999972,0.3682000000000016,29,20.32096551724138,20.298,20.308070846130978,0.1175865889943664,0.0519999999999996,0.2687999999999988,0.8777075462268868,0.8689999999999998,0.8818127127916249,3.4729027755886137,0.5406926253446236,0.2879435632431468,0.1823783971511809,0.50020924622112,-0.300848284725274,3.4729027755886137,lomb_scargle,1.0,19.431341522097625,0.1917235352288212,0.0753067235311518,0.1004235688629853,2.2424552453844653,0.2676840613783019,0.0618929075437471,2.465215604551747,0.0303711083536175,5.093781489889002,0.0255252887479591,0.9229082223796884,0.0163225615785218,3.833351001611399,0.4907041785385609,0.163350280785508,0.4124105614188078,6.09363202308362,0.2637226497557052,0.2556738905839975,0.13073145323254176,0
LMC571.16.5072,05:57:32.28,-65:42:14.2,LPV,OSARG,15.11,16.655,17.4,0.011,34.59,LPV,331,15.11,0.0340000000000006,0.0070000000000014,1.6050386833398398,1.5450000000000017,1.2405492482825995,1.5389505620143615,1.987931034482759,1,OGLE4-GSEP-full\phot\I\LMC571.16.5072.dat,,331,15.110045317220544,15.11,15.10994726914173,0.011118142454632,0.0070000000000014,0.0340000000000006,0,,,,,,,,,,0.492257399554753,-0.3078077468777171,2.031457527920353,0.1472278148309622,0.0282906551468248,-1.5483569951603169,0.492257399554753,lomb_scargle,1.0,15.11006500611282,0.0146811499224148,0.0069402225543641,0.0100574722225539,4.045433974942167,0.1816987491841712,0.0062821574681682,5.60560434886138,0.0021344020512637,1.1265948461920037,0.0018469994495135,1.1446191118953413,0.0008568007739846,3.831614709520723,0.3397562162487577,2.4817567628284163,0.2940071876377366,3.1773619868499594,0.1363863892820441,0.258753235613959,0.07666224115019792,0
LMC562.28.10009,05:57:32.30,-66:53:13.5,RRLYR,RRc,18.74,19.178,0.3390624,0.281,,PULS,344,18.768,0.3139499999999984,0.0850000000000008,-0.9379253595442608,0.4380000000000024,-0.4697203682222283,,,0,OGLE4-GSEP-full\phot\I\LMC562.28.10009.dat,,344,18.75927034883721,18.768,18.7421815733246,0.1034328539190947,0.0850000000000008,0.3139499999999984,0,,,,,,,,,,0.3390613314466173,-0.4697217369011764,2.949318920366012,0.8000318674930131,0.9999968485052232,-1.3686789481215378e-06,0.3390613314466173,lomb_scargle,1.0,18.744682105511707,0.2727532421474839,0.1383491964327001,0.0409229512212817,1.461142704489836,0.843463046943376,0.1369302213507755,5.695297486911788,0.0180666345378198,3.616425001325119,0.0073828087706468,1.8477553953555652,0.0031153628254795,4.202883786581339,0.1319404464521996,4.792200641860715,0.0539165766170366,3.6114188561589593,0.0227514627139828,0.2712497604729442,0.6487812624347159,1
LMC571.25.5461,05:57:32.45,-65:20:23.8,LPV,OSARG,14.542,16.275,23.399,0.007,114.5,LPV,331,14.541,0.0269999999999992,0.0050000000000007,-0.139562422726212,1.7329999999999988,1.3691972974203153,2.0588054866759067,4.89337151160306,1,OGLE4-GSEP-full\phot\I\LMC571.25.5461.dat,OGLE4-GSEP-full\phot\V\LMC571.25.5461.dat,331,14.54216012084592,14.541,14.54216012084592,0.0083216609638625,0.0050000000000007,0.0269999999999992,29,16.273344827586207,16.272,16.273276238344028,0.0192933664804198,0.0129999999999981,0.0510000000000019,1.7311847067402866,1.730999999999998,1.7311161174981071,0.5000593679108212,-0.3009784324129796,1.9997625565497583,0.1367454550670287,0.0213709717471183,-1.6701757298332949,0.5000593679108212,lomb_scargle,1.0,14.54218606579495,0.0088663547157556,0.0043446310008199,0.0076523077819791,2.400506676862856,0.1544002952553299,0.0042067174687577,1.7527711827947392,0.0008934416408934,3.8036811744500345,0.0002731295199746,1.1655455796429248,0.000553632523403,3.2726208180201475,0.2123845129911424,0.2981388088605561,0.0649269940287491,2.190417338438293,0.1316067759517368,2.544721394020777,0.05663685694488226,0
LMC562.11.9467,05:57:32.73,-67:35:02.9,LPV,SRV,13.249,15.412,131.0,0.138,226.2,LPV,344,13.2455,0.2442500000000009,0.0374999999999996,-0.1199319250932564,2.1630000000000003,2.1172712956557644,2.3544926005894364,1.7267175572519082,1,OGLE4-GSEP-full\phot\I\LMC562.11.9467.dat,,344,13.245822674418603,13.2455,13.245822674418603,0.0672954016844417,0.0374999999999996,0.2442500000000009,0,,,,,,,,,,128.13488523532808,2.1076673842538844,0.0078042759250412,0.6179007682385974,0.9781288949261682,-0.0096039114018799,128.13488523532808,lomb_scargle,1.0,13.246112057940763,0.1552173218113383,0.0737312586904236,0.0407041132164482,67.85563195569439,0.6341476780737973,0.0726955296782124,6.069656069914781,0.0118678647031362,4.099974851083795,0.0021790997431848,4.917713658537335,0.0024624752944181,5.259576393996962,0.163254394811751,4.527033325613406,0.0299757048725089,5.558301370331751,0.0338738201003328,6.113693343056184,0.41597665574935144,1
LMC562.11.1229,05:57:32.85,-67:41:48.3,ECL,,19.038,19.409,0.524154,0.214,,BINARY,345,19.038,0.2998000000000012,0.0749999999999992,-0.8476420207963522,0.3709999999999986,-0.2805410956037665,,,0,OGLE4-GSEP-full\phot\I\LMC562.11.1229.dat,,345,19.04469565217392,19.038,19.03088576221644,0.0959080386129147,0.0749999999999992,0.2998000000000012,0,,,,,,,,,,0.3554873903514586,-0.4491757997103197,2.813039300807078,0.4956426404457354,0.6782117285215006,-0.1686347041065531,0.3554873903514586,lomb_scargle,1.0,19.037926224133216,0.189846595044233,0.0970792005867833,0.0680920701941507,2.425553042186072,0.4959390455417921,0.0965600560492148,0.1756304048528582,0.0080731239795222,0.5251601139499605,0.0017298162910256,3.634913738596949,0.0056885118574168,4.104516847734235,0.0836072834859115,0.173899304244244,0.0179144085225471,3.1080225240383745,0.0589116461833613,3.401995228322802,0.28878362961911297,0
LMC562.11.722,05:57:32.99,-67:39:33.2,ECL,,18.364,18.443,1.675512,0.223,,BINARY,345,18.344,0.2374000000000009,0.032,0.6434285573479475,0.0790000000000006,0.2241475425951161,,,0,OGLE4-GSEP-full\phot\I\LMC562.11.722.dat,OGLE4-GSEP-full\phot\V\LMC562.11.722.dat,345,18.365159420289856,18.344,18.35796370859208,0.072784250945582,0.032,0.2374000000000009,29,18.42910344827586,18.418,18.423809925974084,0.0680941285635379,0.0289999999999999,0.1904000000000003,0.0639440279860039,0.073999999999998,0.0658462173820062,0.4553125882128661,-0.3416903424091174,2.1962933287767648,0.3598848537556097,0.2717453460272837,-0.5658378850042336,0.4553125882128661,lomb_scargle,1.0,18.35938316792765,0.1434066080519804,0.0621356015189992,0.0551432485485076,4.501001271313775,0.4260026850378573,0.059052335162052,1.2363475369210437,0.0151549234337476,1.9540254465909812,0.008496521500229,2.934238934664224,0.008473022255956,4.152868703419399,0.2566354639856215,5.76451567992848,0.1438812110801847,5.508381631080679,0.1434832717911028,5.49066386291481,0.2408090675008127,0
LMC562.11.9519,05:57:33.01,-67:30:30.1,ECL,,14.986,15.858,0.2803396,0.06,,BINARY,345,14.988,0.0597999999999991,0.0140000000000011,0.1973851375098063,0.8719999999999999,-0.5523155506637211,,,0,OGLE4-GSEP-full\phot\I\LMC562.11.9519.dat,OGLE4-GSEP-full\phot\V\LMC562.11.9519.dat,345,14.98735652173913,14.988,14.987339995164795,0.0190877066722554,0.0140000000000011,0.0597999999999991,29,15.856689655172412,15.858,15.856689655172412,0.0256488699949859,0.016,0.0741999999999976,0.8693331334332832,0.870000000000001,0.8693496600076163,0.1948729514633188,-0.7102484371544951,5.131548490906042,0.2962774904566244,0.6951317311693346,-0.157932886490774,0.1948729514633188,lomb_scargle,1.0,14.986857189025011,0.0292774104325127,0.0146869682780457,0.0159400112492326,10.40460985148119,0.3026195919972289,0.0145844390194386,3.1447958804218765,0.001270446165502,0.273183930036763,0.0006988247281943,0.8178962142510718,0.000948043368429,2.1046342096018984,0.0871097039665877,0.2667774763725958,0.0479157770321479,3.9498791873446137,0.0650037596348736,2.0918213022735657,0.14487066535022297,0
LMC563.19.6584,05:57:33.03,-66:02:01.4,LPV,SRV,15.105,17.351,60.29,0.044,327.0,LPV,302,15.102,0.1189499999999998,0.0255,-0.6081689672104647,2.2459999999999987,1.7802452838653526,2.514547752660286,5.423785038978272,1,OGLE4-GSEP-full\phot\I\LMC563.19.6584.dat,OGLE4-GSEP-full\phot\V\LMC563.19.6584.dat,302,15.103589403973508,15.102,15.10358940397351,0.0364384105183715,0.0255,0.1189499999999998,25,17.35832,17.369,17.351654284446052,0.082775660673896,0.0749999999999992,0.2346000000000003,2.2547305960264907,2.2669999999999995,2.2480648804725423,0.2489873707179953,-0.6038226808825166,4.016267962171488,0.2483817650544943,0.0041298286733785,-2.384067964747869,0.2489873707179953,lomb_scargle,1.0,15.104106444637583,0.0594429425521311,0.0260836488743463,0.0311940790658985,39.98556193851582,0.2671324564810367,0.0253523627675985,2.2940145413002884,0.0039402308089995,5.52827751125049,0.004455135856,0.2611331447120262,0.0014969256416629,1.3900947296068378,0.1554186820817868,0.9402484286499132,0.1757286252504209,5.945460135170334,0.0590448178493282,4.7804071787648565,0.13033732089155042,0
LMC563.19.781,05:57:33.10,-66:11:21.2,ECL,,18.783,19.089,4.08587,0.45,,BINARY,334,18.753500000000003,0.4524000000000008,0.0329999999999994,4.29344712581276,0.3059999999999974,0.6112845445820863,,,0,OGLE4-GSEP-full\phot\I\LMC563.19.781.dat,,334,18.79316467065868,18.753500000000003,18.769626901184,0.1292571051376669,0.0329999999999994,0.4524000000000008,0,,,,,,,,,,2.0430656388866337,0.3102823197153322,0.4894605346820618,0.2749086864902131,0.5000319733341084,-0.301002224866754,2.0430656388866337,lomb_scargle,1.0,18.788329845210008,0.355796057382886,0.1416581169957909,0.0656076505004064,3.742868698694177,0.742367812889575,0.0939344334466543,3.5296790307314647,0.0732621345005943,0.8398269554552107,0.0588558463039214,4.563273847299367,0.0491120487061501,1.76377067722096,0.7799284225437965,0.0636542011718672,0.6265630625998916,0.2574220622845597,0.5228332881151726,0.2114251686542729,0.5423519111149088,1
LMC562.11.9485,05:57:33.13,-67:31:17.5,LPV,SRV,14.846,17.021,102.0,0.296,55.61,LPV,345,14.83,0.4428000000000001,0.1039999999999992,-0.4806823839521565,2.1750000000000007,2.008600171761917,1.7451528950769004,0.5451960784313725,1,OGLE4-GSEP-full\phot\I\LMC562.11.9485.dat,OGLE4-GSEP-full\phot\V\LMC562.11.9485.dat,345,14.84208695652174,14.83,14.842086956521738,0.1360558344614482,0.1039999999999992,0.4428000000000001,29,17.059655172413795,17.121,17.021378589929174,0.2216211819205509,0.1609999999999978,0.6221999999999994,2.2175682158920544,2.2909999999999986,2.179291633407436,101.89196864667136,2.0081399532910766,0.0098143162143395,0.4517919759506285,0.9989408690850136,-0.0004602184708408,101.89196864667136,lomb_scargle,1.0,14.839999003542182,0.2870408208334366,0.1448223005088482,0.0868004225870224,308.54807098598457,0.5929860087737749,0.1250497202726146,0.0935576403784804,0.072163620489708,0.2489810598077542,0.0056462523556813,3.881949990889781,0.0098284228932896,3.4188285150532303,0.577079423547592,0.0618657790507933,0.0451520590639642,3.6012770697543397,0.0785961205819827,3.0445979535393084,0.3695088900151801,1
LMC563.02.36,05:57:33.34,-66:43:41.1,LPV,OSARG,15.02,16.654,11.938,0.011,20.426,LPV,337,15.02,0.0269999999999992,0.0060000000000002,0.5182202245996783,1.6340000000000003,1.0769315745556556,1.3101833275716896,1.711006868822248,1,OGLE4-GSEP-full\phot\I\LMC563.02.36.dat,OGLE4-GSEP-full\phot\V\LMC563.02.36.dat,337,15.019916913946586,15.02,15.019916913946588,0.0085953464691145,0.0060000000000002,0.0269999999999992,29,16.656103448275864,16.656,16.655973033707863,0.0141581496661974,0.0070000000000014,0.0482000000000013,1.636186534329278,1.6359999999999992,1.6360561197612746,0.920388169188548,-0.0360289724557547,1.0864981031662335,0.1560622038320238,0.0770973504094947,-1.1129605470114103,0.920388169188548,lomb_scargle,1.0,15.020010522155992,0.0112639560000394,0.0052313302897607,0.0077709991561449,2.474452654792015,0.1826144629513628,0.0048367683072471,2.909479385929678,0.0010052068294249,5.117088073458431,0.0009270133749936,0.6106186400618164,0.0014500670243952,0.5750259047247517,0.2078261280199899,5.581314608778661,0.1916596611842305,4.448551096631954,0.2998008034047253,1.503478975365212,0.07673523768966851,0
LMC563.02.920,05:57:33.37,-66:44:32.9,RRLYR,RRab,18.378,18.801,0.512226,0.526,,PULS,337,18.459,0.5703999999999994,0.125,-0.4024440377801088,0.4229999999999982,-0.2905383810219255,,,0,OGLE4-GSEP-full\phot\I\LMC563.02.920.dat,OGLE4-GSEP-full\phot\V\LMC563.02.920.dat,337,18.41336201780416,18.459,18.360120726962904,0.1833359023128551,0.125,0.5703999999999994,29,18.86210344827586,19.045,18.7079103848025,0.3505175097345949,0.161999999999999,0.8693999999999988,0.4487414304717063,0.5860000000000021,0.3477896578395949,1.053005721952362,0.0224307311148167,0.9496624559132644,0.4306218703538921,2.055744382269471,0.3129691121367423,1.053005721952362,lomb_scargle,1.0,18.383000016599308,0.3612104571203919,0.1920822336983566,0.1324256933546828,36.197231180075306,0.4782656025098074,0.186847081868614,0.0108133413342469,0.0368141320417097,4.577434316419126,0.0162764823276962,3.34875123403952,0.0190669427225572,1.6554284138787376,0.1970281348444953,4.555807633750632,0.0871112471488393,3.3163112100367784,0.1020457078155739,1.61217504854175,0.275938453381458,0
LMC562.11.57,05:57:33.40,-67:39:54.2,LPV,SRV,14.791,17.705,82.0,0.197,147.4,LPV,345,14.804,0.3857999999999997,0.0549999999999997,0.383967242436948,2.913999999999998,1.9138138523837167,2.1684974835230326,1.797560975609756,1,OGLE4-GSEP-full\phot\I\LMC562.11.57.dat,OGLE4-GSEP-full\phot\V\LMC562.11.57.dat,345,14.78625217391304,14.804,14.786252173913043,0.1091607394506447,0.0549999999999997,0.3857999999999997,29,17.695068965517244,17.718,17.659207908935166,0.1729178027343138,0.0730000000000004,0.5752000000000024,2.9088167916042025,2.914,2.8729557350221224,0.4963089535363953,-0.3042478899520312,2.014873987008715,0.4553739852231391,0.0060525482138584,-2.218061742335748,0.4963089535363953,lomb_scargle,1.0,14.785151017682995,0.2164072612928687,0.1044465325838575,0.0787781464248568,254.15032688367268,0.4791908828095778,0.1029471998044026,0.9746103544967912,0.015857749489541,5.67568487919261,0.0047956393288626,0.5686046852080741,0.0060403514614332,0.897401476522192,0.1540376962138883,3.7264641701990273,0.0465834849124039,3.927958928897286,0.0586742667397436,3.282145365714613,0.27730078355655624,0
LMC571.25.5450,05:57:33.62,-65:25:13.4,LPV,OSARG,14.876,16.452,37.32,0.015,388.0,LPV,331,14.876,0.0314999999999994,0.0069999999999996,0.321876410096451,1.5760000000000025,1.5719416350744624,2.588831725594208,10.396570203644158,1,OGLE4-GSEP-full\phot\I\LMC571.25.5450.dat,OGLE4-GSEP-full\phot\V\LMC571.25.5450.dat,331,14.87574924471299,14.876,14.87574924471299,0.0100435698276239,0.0069999999999996,0.0314999999999994,29,16.45196551724138,16.457,16.451431578867435,0.0216572039459995,0.0120000000000004,0.0592000000000005,1.5762162725283897,1.5810000000000013,1.575682334154445,0.498801793768552,-0.3020719934004252,2.0048043381014944,0.123662709492455,0.0133655357387071,-1.874013628474888,0.498801793768552,lomb_scargle,1.0,14.876433109719784,0.0149849153899418,0.0067668014734516,0.009272247226385,3.5244233101835936,0.1476974284673385,0.0062810869725593,4.8723037798433015,0.0021545938643207,4.055545948645538,0.0011487935323361,4.26409286687289,0.000612819161047,1.1556781080082672,0.3430288218796596,0.5941236961385208,0.1828972496886307,2.213552141702157,0.0975657818024686,0.5160189101738197,0.06600872127715464,0
LMC571.25.18,05:57:33.66,-65:36:00.3,LPV,OSARG,14.726,16.176,39.47,0.014,248.1,LPV,328,14.727,0.0519999999999996,0.0110000000000001,-0.2911359810378648,1.4499999999999975,1.5962671263955153,2.394626764272209,6.2857866734228525,1,OGLE4-GSEP-full\phot\I\LMC571.25.18.dat,,328,14.726213414634149,14.727,14.726213414634149,0.015529892353147,0.0110000000000001,0.0519999999999996,0,,,,,,,,,,0.9950967098992354,-0.0021347096717879,1.0049274508216002,0.2255487935921632,0.0252114697212879,-1.5984018360673031,0.9950967098992354,lomb_scargle,1.0,14.725719596229885,0.0269983646721239,0.0120505686771755,0.0130130215759373,6.94341879438369,0.2978669616151698,0.0105232647290279,3.4505667863201586,0.0024567087289977,0.7179441624183026,0.0046201235787164,2.002107661237826,0.002663859084932,2.3668021458478843,0.233454996358781,0.099995896957572,0.4390389957569033,4.216777916636524,0.2531399858813671,1.130905614926423,0.15166451042993384,0
LMC563.02.8097,05:57:33.76,-66:37:37.0,ECL,,18.714,18.842,4.24947,0.462,,BINARY,337,18.698,0.3504000000000005,0.0300000000000011,7.512200480779734,0.1280000000000001,0.6283347675964862,,,0,OGLE4-GSEP-full\phot\I\LMC563.02.8097.dat,OGLE4-GSEP-full\phot\V\LMC563.02.8097.dat,337,18.722320474777447,18.698,18.708900677836223,0.1054966342941468,0.0300000000000011,0.3504000000000005,29,18.88544827586207,18.848,18.879461001460704,0.1219003065175146,0.0180000000000006,0.3620000000000019,0.1631278010846237,0.1499999999999985,0.1705603236244819,1.0624062909066465,0.0262906336522873,0.94125948665704,0.1229723984286838,0.2500091284105186,-0.6020441339441989,1.0624062909066465,lomb_scargle,1.0,18.70933869901181,0.0987540162522967,0.04310847075875,0.0970533712908546,6.9257284674879855,0.1536616061330763,0.0365463236291929,4.230132819559915,0.0180572047543866,1.9617562918449725,0.0095968942479141,0.8307021230883896,0.0102246495099247,5.980909475855116,0.4940908677326613,6.067861267084314,0.2625953391450892,0.7066742787678173,0.2797723134525464,1.6267488119746272,0.05181541156226015,0
LMC562.03.38,05:57:33.87,-68:02:46.0,LPV,OSARG,15.312,16.971,25.36,0.006,174.4,LPV,345,15.312,0.0288000000000003,0.0060000000000002,1.0272702795609865,1.6590000000000007,1.404149249209695,2.2415464805965484,6.876971608832808,1,OGLE4-GSEP-full\phot\I\LMC562.03.38.dat,,345,15.3115884057971,15.312,15.31155330055982,0.0093326062598982,0.0060000000000002,0.0288000000000003,0,,,,,,,,,,319.9690299129838,2.505107944604908,0.0031253024715296,0.1924720537910569,12.61707531202618,1.1009586953952124,319.9690299129838,lomb_scargle,1.0,15.308755113994106,0.0223589742937886,0.0090024041481884,0.0076432717717165,2.370686292551868,0.329262300139868,0.0081561588804746,5.995462407593664,0.0009033319423826,0.9219874234679698,0.0027797632430385,0.2319188210507424,0.0024448436510945,2.734042529893279,0.1107545789164487,1.497433222639815,0.3408176917314796,1.0950875198085122,0.2997542945058774,3.8849341282369703,0.19556026129256612,0
LMC562.11.13,05:57:33.92,-67:41:26.8,LPV,SRV,14.47,16.367,77.4,0.061,356.0,LPV,345,14.463,0.1496000000000013,0.0329999999999994,-0.3218596287500017,1.897,1.8887409606828929,2.551449997972876,4.599483204134367,1,OGLE4-GSEP-full\phot\I\LMC562.11.13.dat,,345,14.468246376811594,14.463,14.468246376811594,0.0462894727211216,0.0329999999999994,0.1496000000000013,0,,,,,,,,,,0.4984427137714203,-0.3023847481298354,2.0062486066524943,0.3598232517808165,0.0064398283433,-2.191125708812728,0.4984427137714203,lomb_scargle,1.0,14.462363811334038,0.0988019699130746,0.042026544079666,0.0344739926358559,48.67010974766971,0.4453504034399603,0.0363962368872393,3.995935059093812,0.0129528741512886,3.029415826239606,0.0152426552309462,2.2999630079465305,0.0064365254959068,6.112053380108407,0.3558849831486292,1.3207310152315683,0.4187975608074585,2.8785284450242674,0.1768459062360804,2.6946837580923315,0.2623040769994863,0
LMC562.20.9023,05:57:33.97,-67:17:37.3,LPV,OSARG,15.006,16.623,21.22,0.007,101.6,LPV,345,15.006,0.0258000000000002,0.0060000000000002,-0.5334658441989499,1.6170000000000009,1.326745379565322,2.006893707947901,4.787935909519321,1,OGLE4-GSEP-full\phot\I\LMC562.20.9023.dat,OGLE4-GSEP-full\phot\V\LMC562.20.9023.dat,345,15.005939130434784,15.006,15.00593730356999,0.0078783855290271,0.0060000000000002,0.0258000000000002,29,16.624758620689654,16.624,16.62476669893514,0.0149251828713701,0.0100000000000015,0.0396,1.6188194902548698,1.6179999999999986,1.6188293953651502,0.9999266910063532,-3.183885846631712e-05,1.0000733143682494,0.1200511767051397,0.0471218987279148,-1.3267772184237885,0.9999266910063532,lomb_scargle,0.5,14.672546739331722,0.0116219924883977,0.6958328321419632,0.0072537493185952,2.154554083471634,0.1522835180207669,0.5732711742331942,6.031400754743133,0.3611463049473714,2.657458665810416,0.1541671187096127,5.567103516153539,0.0367333229049139,2.216836323226667,0.6299746458217432,3.1610277706833223,0.2689252933671855,0.0392718662833093,0.0640766962581858,3.223974532972477,0.03386667375261206,0
LMC562.20.10150,05:57:34.04,-67:17:04.3,OTHER,,18.513,18.444,2.3911,0.078,,OTHER,344,18.511,0.128549999999997,0.0289999999999999,-0.0866328233442939,-0.0690000000000026,0.3785977394533029,,,0,OGLE4-GSEP-full\phot\I\LMC562.20.10150.dat,OGLE4-GSEP-full\phot\V\LMC562.20.10150.dat,344,18.5133488372093,18.511,18.510756761434227,0.0396772746177576,0.0289999999999999,0.128549999999997,29,18.449827586206894,18.449,18.44955168121681,0.0201779033413097,0.0120000000000004,0.0659999999999989,-0.0635212510024061,-0.0619999999999976,-0.061205080217416,2.3912241571872976,0.378620289485284,0.4181958420728989,0.3147763113457462,1.0000519247155275,2.255003198109451e-05,2.3912241571872976,lomb_scargle,1.0,18.513057250609297,0.0710094763243822,0.0327901274871776,0.0320546979876475,1.3733745839187717,0.3473208908391144,0.0315969676940283,3.2107961773370706,0.0067340041366166,2.992769444603191,0.004575949118876,1.8305982222230976,0.0032462241323392,4.32172277316771,0.2131218476983574,2.8543623971086363,0.1448224134413023,4.764580304571058,0.1027384704688847,4.044908678178601,0.18252871827041106,0
LMC563.02.2025,05:57:34.28,-66:42:02.6,ECL,,19.616,19.863,0.940596,0.625,,BINARY,337,19.565,0.723399999999998,0.0950000000000024,1.21519162156294,0.2469999999999999,-0.0265968724766301,,,0,OGLE4-GSEP-full\phot\I\LMC563.02.2025.dat,OGLE4-GSEP-full\phot\V\LMC563.02.2025.dat,337,19.64406231454005,19.565,19.57973593471359,0.2273195365571981,0.0950000000000024,0.723399999999998,29,19.939241379310342,19.845,19.863309997175133,0.2662346783213761,0.1419999999999994,0.7885999999999989,0.2951790647702879,0.2799999999999976,0.2835740624615432,0.4702991677013636,-0.3276257898336035,2.1263061231590195,0.5151327160424526,0.5000012414483621,-0.3010289173569733,0.4702991677013636,lomb_scargle,1.0,19.633125324944743,0.6296625261408305,0.2836939393559782,0.0932467838921705,1.1782003185593894,0.8317348412159322,0.238075787356416,5.843421258804099,0.1327454619804837,5.423119024567371,0.0748339145636644,5.003750878074462,0.0240976815607251,4.764925895048541,0.5575764904717274,0.0194618141387588,0.3143281196068581,0.0398577160213378,0.101218531410963,0.2407967813709035,0.6416814934023913,1
LMC562.20.1213,05:57:34.40,-67:22:28.8,OTHER,,18.42,20.441,0.554196,0.07,,OTHER,344,18.422,0.1277000000000008,0.0289999999999999,-0.0322403234305372,2.020999999999997,-0.2563366131337163,,,0,OGLE4-GSEP-full\phot\I\LMC562.20.1213.dat,,344,18.422976744186045,18.422,18.42092554284117,0.0408229417989917,0.0289999999999999,0.1277000000000008,0,,,,,,,,,,0.5541971794201249,-0.2563356888847014,1.8044119261782123,0.4018526952235178,1.0000021281642684,9.242490148775316e-07,0.5541971794201249,lomb_scargle,1.0,18.420199994106035,0.0733485658681045,0.0356919480687991,0.0314403865305623,1.3839882734008315,0.4068464176267101,0.035421384383274,5.4270969151956105,0.0041333810794072,3.9391525648959536,0.0007671341967386,3.8046368006131663,0.0012519390140086,2.9319541259295767,0.1166916864310651,5.651329348863905,0.0216573747778446,0.0897166693855098,0.0353441582198511,0.0731223866858918,0.2190541442544748,0
LMC562.03.1204,05:57:34.83,-67:58:41.8,ECL,,18.932,18.968,0.4880407,0.352,,BINARY,345,18.917,0.3537999999999996,0.0729999999999968,0.4946580409016747,0.0360000000000013,-0.3115439586358965,,,0,OGLE4-GSEP-full\phot\I\LMC562.03.1204.dat,OGLE4-GSEP-full\phot\V\LMC562.03.1204.dat,345,18.94124347826087,18.917,18.917117631545985,0.1162686787672635,0.0729999999999968,0.3537999999999996,29,18.960758620689653,18.92,18.9575587128851,0.1049073248063716,0.0570000000000021,0.2908000000000008,0.0195151424287836,0.0030000000000001,0.0404410813391145,0.2440212283759785,-0.6125723910156929,4.098004123064402,0.6031159699515042,0.5000017998006694,-0.3010284323797964,0.2440212283759785,lomb_scargle,1.0,18.93674197625496,0.2905977025044443,0.1381546791981033,0.0640553854373224,1.7975399678063264,0.6964810417717286,0.1325257525111146,5.274021562781175,0.0365192330485672,4.383409768482048,0.0111528787903585,3.76648974705047,0.0080993344125092,4.186596400690275,0.2755632951075259,0.1185519500992846,0.0841563136147686,0.5107956730661183,0.0611151739118024,1.940066071104333,0.48338116719582525,1
