id,ra,dec,type,subtype,I_mean,V_mean,period,I_amp,period2,class_grouped,n_obs_I,I_median,I_p95_p5,I_mad,I_kurtosis,V_minus_I,log_period,log_period2,period_ratio,has_period2,phot_I_path,phot_V_path,n_obs_I_phot,I_phot_mean,I_phot_median,I_phot_weighted_mean,I_phot_std,I_phot_mad,I_phot_p95_p5,n_obs_V,V_phot_mean,V_phot_median,V_phot_weighted_mean,V_phot_std,V_phot_mad,V_phot_p95_p5,V_minus_I_phot_mean,V_minus_I_phot_median,V_minus_I_phot_weighted_mean,ls_period_I,ls_log_period_I,ls_frequency_I,ls_power_I,ls_period_catalog_ratio,ls_log_period_delta_catalog
LMC562.13.1585,05:53:16.55,-67:40:13.1,ECL,,18.893,19.257,0.550352,0.172,,BINARY,345,18.908,0.2480000000000011,0.055999999999997385,-0.5115088528125051,0.36400000000000077,-0.25935945094291696,,,0,OGLE4-GSEP-full\phot\I\LMC562.13.1585.dat,OGLE4-GSEP-full\phot\V\LMC562.13.1585.dat,345,18.89927536231884,18.908,18.891670735356346,0.07703353318031918,0.055999999999997385,0.2480000000000011,29,19.280827586206897,19.303,19.25973047178596,0.10074935978723135,0.07000000000000028,0.3122000000000007,0.38155222388805754,0.3949999999999996,0.36805973642961476,0.3800241883566003,-0.4201887598687799,2.6314114486355744,0.36243434720128026,0.6905111426080042,-0.16082930892586295
LMC562.13.11374,05:53:16.58,-67:30:54.8,OTHER,,15.183,15.286,22.138,0.047,,OTHER,345,15.185,0.13279999999999959,0.0389999999999997,-1.2945410888115472,0.10299999999999976,1.3451383831101011,,,0,OGLE4-GSEP-full\phot\I\LMC562.13.11374.dat,OGLE4-GSEP-full\phot\V\LMC562.13.11374.dat,345,15.184336231884057,15.185,15.18420410471881,0.04541030633905188,0.0389999999999997,0.13279999999999959,29,15.2891724137931,15.28,15.289172413793104,0.025979482241510417,0.01699999999999946,0.07059999999999889,0.10483618190904309,0.09499999999999886,0.10496830907429278,741.4031520000002,2.8700544280562332,0.0013487938341001275,0.654084048513104,33.49006920227663,1.524916044946132
LMC563.04.9870,05:53:16.60,-66:36:04.1,ECL,,19.485,19.399,1.461899,0.411,,BINARY,337,19.48,0.3987999999999978,0.062000000000001165,3.0695726406619133,-0.08599999999999852,0.16491736902548648,,,0,OGLE4-GSEP-full\phot\I\LMC563.04.9870.dat,,337,19.504566765578634,19.48,19.475177323090097,0.13054483753282498,0.062000000000001165,0.3987999999999978,0,,,,,,,,,,0.7309928490346685,-0.1360868715236363,1.3680024384924911,0.265523375754197,0.5000296525510097,-0.3010042405491228
LMC562.05.9014,05:53:16.61,-67:51:48.0,LPV,SRV,13.901,17.349,210.1,0.143,159.9,LPV,345,13.853,0.36379999999999946,0.10500000000000043,-1.3394981396176584,3.4480000000000004,2.3224260524059526,2.2038484637462346,0.7610661589719182,1,OGLE4-GSEP-full\phot\I\LMC562.05.9014.dat,,345,13.884834782608696,13.853,13.884834782608696,0.12272444534129132,0.10500000000000043,0.36379999999999946,0,,,,,,,,,,0.9983807745122628,-0.0007037906460539196,1.0016218516312358,0.8001046292086639,0.004751931339896539,-2.3231298430520066
LMC563.21.7049,05:53:16.77,-65:58:24.1,ELL,,15.721,17.139,189.9,0.054,,BINARY,337,15.725,0.06400000000000006,0.014999999999998792,-0.5927431240370655,1.4179999999999993,2.2785249647370174,,,0,OGLE4-GSEP-full\phot\I\LMC563.21.7049.dat,OGLE4-GSEP-full\phot\V\LMC563.21.7049.dat,337,15.723353115727004,15.725,15.722622992918986,0.0196872102570128,0.014999999999998792,0.06400000000000006,29,17.14248275862069,17.148,17.141453903876517,0.02027070491701024,0.015000000000000568,0.05859999999999843,1.4191296428936866,1.423,1.4188309109575314,0.4967301253909998,-0.303879500374548,2.013165598146182,0.44397226015520846,0.0026157457893154295,-2.582404465111565
LMC562.22.305,05:53:16.88,-67:22:57.0,ECL,,17.334,17.31,3.61785,0.093,,BINARY,345,17.332,0.08500000000000085,0.012000000000000455,2.9110370866919304,-0.02400000000000091,0.5584505565749998,,,0,OGLE4-GSEP-full\phot\I\LMC562.22.305.dat,OGLE4-GSEP-full\phot\V\LMC562.22.305.dat,345,17.336104347826087,17.332,17.334475260521007,0.02466497867223731,0.012000000000000455,0.08500000000000085,29,17.314862068965517,17.309,17.31531081254375,0.028976251529646845,0.009000000000000341,0.09100000000000108,-0.021242278860569286,-0.022999999999999687,-0.019164447977257026,0.45225810595644456,-0.3446136404093186,2.2111267588784944,0.08977190463738402,0.12500742318129401,-0.9030641969843183
LMC562.13.11617,05:53:17.31,-67:30:27.4,ELL,,16.67,16.611,34.612,0.081,,BINARY,345,16.671,0.08800000000000097,0.0259999999999998,-1.154967136129274,-0.05900000000000105,1.5392266950429951,,,0,OGLE4-GSEP-full\phot\I\LMC562.13.11617.dat,,345,16.669872463768115,16.671,16.66882826109149,0.0299510447660009,0.0259999999999998,0.08800000000000097,0,,,,,,,,,,17.304930242967902,1.2381698529710783,0.057786999771719035,0.8925191812996351,0.49996909288593255,-0.30105684207191685
LMC562.30.8872,05:53:17.46,-66:53:18.0,LPV,SRV,13.961,17.432,218.9,0.167,317.0,LPV,345,13.925,0.34440000000000026,0.07599999999999874,-1.087700108400872,3.4709999999999983,2.3402457615679317,2.5010592622177517,1.448149840109639,1,OGLE4-GSEP-full\phot\I\LMC562.30.8872.dat,,345,13.962095652173915,13.925,13.962095652173913,0.11068328800080597,0.07599999999999874,0.34440000000000026,0,,,,,,,,,,741.4031520000002,2.8700544280562332,0.0013487938341001275,0.743037195118326,3.386949072635907,0.5298086664883015
LMC562.13.106,05:53:17.60,-67:43:38.0,OTHER,,15.848,15.901,133.3,0.148,,OTHER,345,15.847,0.1769999999999996,0.045999999999999375,2.1193956048966083,0.05299999999999905,2.1248301494138593,,,0,OGLE4-GSEP-full\phot\I\LMC562.13.106.dat,OGLE4-GSEP-full\phot\V\LMC562.13.106.dat,345,15.854266666666666,15.847,15.850497791347971,0.06939706000966105,0.045999999999999375,0.1769999999999996,29,15.888827586206896,15.902,15.888827586206897,0.06715497480004066,0.053000000000000824,0.1747999999999994,0.03456091954022966,0.054999999999999716,0.03832979485892629,0.49749891956481573,-0.3032078580892067,2.010054616550211,0.41124234979231455,0.0037321749404712356,-2.428038007503066
LMC562.22.11523,05:53:17.73,-67:14:43.3,ECL,,17.907,17.846,0.7659795,0.769,,BINARY,345,17.842,0.6785999999999994,0.09600000000000009,0.43229335394196333,-0.06099999999999994,-0.11578285328647499,,,0,OGLE4-GSEP-full\phot\I\LMC562.22.11523.dat,,345,17.935750724637682,17.842,17.875377530375417,0.21541230451618443,0.09600000000000009,0.6785999999999994,0,,,,,,,,,,0.38299180702616287,-0.416810516374421,2.611021911316469,0.639238341968786,0.5000026854846152,-0.30102766308794604
LMC562.13.1355,05:53:17.77,-67:42:59.0,OTHER,,18.762,19.109,0.35005,0.142,,OTHER,345,18.77,0.23359999999999914,0.053999999999998494,-0.24080138390679195,0.3470000000000013,-0.4558699180120354,,,0,OGLE4-GSEP-full\phot\I\LMC562.13.1355.dat,,345,18.77602608695652,18.77,18.76279993954306,0.07303405476010291,0.053999999999998494,0.23359999999999914,0,,,,,,,,,,0.35004829806200455,-0.4558720295506065,2.856748641648498,0.47215098966615276,0.9999951380145824,-2.111538571103466e-06
LMC562.22.13,05:53:17.81,-67:24:53.2,OTHER,,14.413,15.673,300.0,0.021,,OTHER,345,14.412,0.02680000000000149,0.005000000000000782,-0.11161563795098939,1.2599999999999998,2.4771212547196626,,,0,OGLE4-GSEP-full\phot\I\LMC562.22.13.dat,OGLE4-GSEP-full\phot\V\LMC562.22.13.dat,345,14.412947826086953,14.412,14.412947826086956,0.008094115876989424,0.005000000000000782,0.02680000000000149,29,15.67048275862069,15.674,15.67048275862069,0.014118429419063898,0.004999999999999005,0.04820000000000135,1.257534932533737,1.2619999999999987,1.2575349325337335,306.8662116005475,2.486949071803367,0.0032587491297403426,0.484780086067071,1.0228873720018246,0.009827817083704282
LMC562.13.964,05:53:18.12,-67:38:38.4,OTHER,,18.059,18.063,1.75892,0.053,,OTHER,345,18.062,0.09520000000000195,0.019999999999999574,0.6313141803801208,0.003999999999997783,0.24524608712735813,,,0,OGLE4-GSEP-full\phot\I\LMC562.13.964.dat,OGLE4-GSEP-full\phot\V\LMC562.13.964.dat,345,18.060886956521742,18.062,18.05915473793409,0.029958915244529708,0.019999999999999574,0.09520000000000195,29,18.057999999999996,18.057,18.057168393340444,0.017679689719319918,0.009000000000000341,0.04399999999999693,-0.0028869565217455317,-0.005000000000002558,-0.0019863445936465496,0.388929467689886,-0.410129150783409,2.571160282453457,0.2180083531396992,0.22111833834960432,-0.6553752379107671
LMC562.30.13118,05:53:18.37,-66:55:56.6,DSCT,,20.349,20.666,0.073017,0.407,,PULS,339,20.401,0.7363,0.14699999999999847,-0.0461734892115353,0.31700000000000017,-1.1365760145828223,,,0,OGLE4-GSEP-full\phot\I\LMC562.30.13118.dat,OGLE4-GSEP-full\phot\V\LMC562.30.13118.dat,339,20.402666666666665,20.401,20.328274959870395,0.21468808620641797,0.14699999999999847,0.7363,29,20.69948275862069,20.709,20.66684820021656,0.1493862732003504,0.10999999999999943,0.44420000000000215,0.2968160919540246,0.30799999999999983,0.33857324034616454,0.06803624765563675,-1.1672596466671834,14.698047503464144,0.17440935171941688,0.9317864011892676,-0.03068363208436109
LMC562.22.11291,05:53:18.39,-67:18:02.6,OTHER,,18.108,19.142,9.206,0.07,,OTHER,343,18.111,0.11850000000000094,0.021000000000000796,0.15346733184392214,1.033999999999999,0.9640709705579554,,,0,OGLE4-GSEP-full\phot\I\LMC562.22.11291.dat,OGLE4-GSEP-full\phot\V\LMC562.22.11291.dat,343,18.11063556851312,18.111,18.108055544844255,0.03362944990291013,0.021000000000000796,0.11850000000000094,29,19.149482758620692,19.151,19.149709807637983,0.04957866814442844,0.036000000000001364,0.1451999999999991,1.038847190107571,1.0399999999999991,1.0416542627937275,0.8998438809442869,-0.045832832255923286,1.1113038841255556,0.2795386831049451,0.09774537051317478,-1.0099038028138787
LMC562.13.11332,05:53:18.60,-67:32:32.3,LPV,SRV,13.715,15.896,100.7,0.094,232.7,LPV,345,13.712,0.21520000000000117,0.0259999999999998,0.08530849423217912,2.181000000000001,2.003029470553618,2.36679638328673,2.310824230387289,1,OGLE4-GSEP-full\phot\I\LMC562.13.11332.dat,,345,13.710263768115942,13.712,13.710263768115942,0.05717727932180531,0.0259999999999998,0.21520000000000117,0,,,,,,,,,,0.9983253547355861,-0.0007278988539194754,1.0016774544054903,0.509335966059478,0.009913856551495393,-2.0037573694075377
LMC563.21.33,05:53:18.61,-66:10:49.1,LPV,OSARG,14.885,16.522,22.957,0.006,127.2,LPV,337,14.885,0.02400000000000091,0.005000000000000782,0.5030680254082962,1.6369999999999987,1.3609151342236792,2.104487111312395,5.540793657707889,1,OGLE4-GSEP-full\phot\I\LMC563.21.33.dat,OGLE4-GSEP-full\phot\V\LMC563.21.33.dat,337,14.884955489614242,14.885,14.884955489614244,0.007417067741472264,0.005000000000000782,0.02400000000000091,29,16.522000000000002,16.521,16.521813,0.01137038760490239,0.0070000000000014495,0.0367999999999995,1.6370445103857598,1.636000000000001,1.6368575103857577,0.9952894606143055,-0.0020505947664096287,1.0047328335847012,0.11083955470095713,0.04335450889115761,-1.3629657289900887
LMC563.21.7006,05:53:18.63,-65:58:43.7,ELL,,15.381,16.843,259.0,0.025,,BINARY,337,15.382,0.031200000000000117,0.006000000000000227,-0.17927528340980015,1.4619999999999997,2.413299764081252,,,0,OGLE4-GSEP-full\phot\I\LMC563.21.7006.dat,OGLE4-GSEP-full\phot\V\LMC563.21.7006.dat,337,15.381261127596439,15.382,15.381278204810316,0.009580644670175921,0.006000000000000227,0.031200000000000117,29,16.842827586206894,16.845,16.843495293856073,0.014513710182142925,0.00999999999999801,0.04299999999999926,1.4615664586104558,1.4629999999999992,1.4622170890457564,130.22229203785622,2.1146853350796313,0.007679176770358913,0.42556938958336776,0.5027887723469351,-0.2986144290016206
LMC562.30.12,05:53:18.64,-67:05:08.1,LPV,SRV,13.289,16.125,197.8,0.238,158.8,LPV,345,13.198,0.5299999999999994,0.0990000000000002,-0.6803563446399923,2.8360000000000003,2.2962262872611605,2.2008504980910777,0.8028311425682507,1,OGLE4-GSEP-full\phot\I\LMC562.30.12.dat,OGLE4-GSEP-full\phot\V\LMC562.30.12.dat,345,13.278498550724638,13.198,13.278498550724638,0.18467553451992247,0.0990000000000002,0.5299999999999994,29,16.145206896551723,15.999,16.1120408997955,0.32719330015302023,0.16300000000000026,0.8349999999999991,2.8667083458270852,2.801,2.8335423490708607,0.49923414288253465,-0.3016957206845668,2.00306812796514,0.5755974769449114,0.0025239339882837954,-2.5979220079457273
LMC562.22.12107,05:53:18.75,-67:15:18.4,ECL,,18.978,18.962,2.77538,0.371,,BINARY,345,18.966,0.2544000000000004,0.0329999999999977,6.626774169968624,-0.01600000000000179,0.44332245434326195,,,0,OGLE4-GSEP-full\phot\I\LMC562.22.12107.dat,OGLE4-GSEP-full\phot\V\LMC562.22.12107.dat,345,18.984660869565218,18.966,18.975765108282676,0.08575087838961473,0.0329999999999977,0.2544000000000004,29,19.021655172413794,18.963,18.9938213317422,0.14500154577059543,0.02500000000000213,0.4333999999999989,0.03699430284857641,-0.0030000000000001137,0.01805622345952429,0.5803147877524802,-0.23633636247445888,1.723202684310238,0.1208755637343108,0.20909381337059438,-0.6796588168177209
LMC563.04.616,05:53:19.09,-66:44:47.3,ECL,,18.225,18.232,3.45169,0.225,,BINARY,337,18.214,0.21459999999999724,0.022999999999999687,3.182568581205746,0.006999999999997897,0.5380317843389716,,,0,OGLE4-GSEP-full\phot\I\LMC563.04.616.dat,OGLE4-GSEP-full\phot\V\LMC563.04.616.dat,337,18.23026706231454,18.214,18.224539196246273,0.062276982209083495,0.022999999999999687,0.21459999999999724,29,18.240793103448276,18.238,18.240055905003615,0.029584478689176907,0.010999999999999233,0.09179999999999922,0.010526041133736896,0.02400000000000091,0.015516708757342457,0.534260269993155,-0.2722471207156248,1.8717468922269143,0.15110889166995253,0.1547822284136626,-0.8102789050545964
LMC563.21.1793,05:53:19.17,-66:08:50.4,ECL,,20.03,20.338,0.465593,0.333,,BINARY,337,20.036,0.6064000000000007,0.11400000000000077,0.5149801911166829,0.30799999999999983,-0.3319935577486882,,,0,OGLE4-GSEP-full\phot\I\LMC563.21.1793.dat,OGLE4-GSEP-full\phot\V\LMC563.21.1793.dat,337,20.058189910979227,20.036,20.009900171153888,0.18739717693102603,0.11400000000000077,0.6064000000000007,29,20.38903448275862,20.368,20.359414230063066,0.18441887158597478,0.142000000000003,0.5717999999999996,0.3308445717793944,0.3319999999999972,0.34951405890917897,0.4360934212446504,-0.36042046489432583,2.293086644476105,0.22815886455084639,0.9366408456412584,-0.028426907145637614
LMC563.12.7389,05:53:19.33,-66:18:08.4,LPV,SRV,13.996,16.724,72.34,0.052,283.0,LPV,336,13.944500000000001,0.3882499999999993,0.053500000000001435,1.9713436992448048,2.7279999999999998,1.859378504425601,2.45178643552429,3.9120818357755045,1,OGLE4-GSEP-full\phot\I\LMC563.12.7389.dat,,336,13.978529761904761,13.944500000000001,13.978529761904761,0.11072757617915381,0.053500000000001435,0.3882499999999993,0,,,,,,,,,,741.3992550000004,2.8700521452900496,0.0013488009237344048,0.5422765639359026,10.248814694498206,1.0106736408644486
LMC562.30.8901,05:53:19.37,-66:53:18.5,LPV,OSARG,15.601,17.036,11.345,0.006,284.0,LPV,345,15.601,0.028600000000000847,0.005999999999998451,0.022889784951028336,1.4350000000000005,1.0548045002209547,2.4533183400470375,25.0330542089026,1,OGLE4-GSEP-full\phot\I\LMC562.30.8901.dat,OGLE4-GSEP-full\phot\V\LMC562.30.8901.dat,345,15.601014492753624,15.601,15.600806170806711,0.008554702150536584,0.005999999999998451,0.028600000000000847,29,17.032344827586208,17.033,17.032202429260572,0.014555990082802344,0.008000000000002672,0.046599999999997976,1.4313303348325839,1.4320000000000004,1.4313962584538604,0.9190019370855045,-0.036683573200766914,1.088136988232441,0.09757556535247439,0.08100501869418286,-1.0914880734217216
LMC562.30.58,05:53:19.52,-67:02:54.7,LPV,OSARG,14.932,16.457,13.295,0.005,132.6,LPV,345,14.933,0.022999999999999687,0.004999999999999005,0.21783454643723354,1.5250000000000004,1.1236883416675858,2.1225435240687545,9.973674313651749,1,OGLE4-GSEP-full\phot\I\LMC562.30.58.dat,OGLE4-GSEP-full\phot\V\LMC562.30.58.dat,345,14.932350724637681,14.933,14.932350724637681,0.007286209161842571,0.004999999999999005,0.022999999999999687,29,16.45703448275862,16.459,16.45703448275862,0.009462266259127227,0.006999999999997897,0.026199999999999335,1.524683758120938,1.5259999999999998,1.524683758120938,0.9969432387461754,-0.001329567667348667,1.0030661336924949,0.294506823973468,0.07498632860069016,-1.1250179093349344
LMC562.22.11008,05:53:19.62,-67:14:23.5,DCEP,1O,15.034,15.633,2.401152,0.189,3.0548,PULS,345,15.027,0.18980000000000175,0.0669999999999984,-1.4092119089107022,0.5989999999999984,0.38041965304819936,0.4849827819305611,1.2722226664534357,1,OGLE4-GSEP-full\phot\I\LMC562.22.11008.dat,OGLE4-GSEP-full\phot\V\LMC562.22.11008.dat,345,15.031046376811595,15.027,15.030970182931744,0.0681043415011928,0.0669999999999984,0.18980000000000175,29,15.636241379310341,15.641,15.636241379310345,0.12813097517005634,0.11599999999999966,0.3434000000000008,0.6051950024987462,0.6140000000000008,0.6052711963786006,2.40111289004407,0.38041257920348764,0.41647354614036747,0.9604430913853701,0.9999837120032675,-7.073844711713573e-06
LMC563.04.88,05:53:19.74,-66:46:01.4,OTHER,,15.944,17.178,88.8,0.022,,OTHER,335,15.946,0.036300000000000665,0.006999999999999673,-0.3483511161162962,1.234,1.948412965778601,,,0,OGLE4-GSEP-full\phot\I\LMC563.04.88.dat,,335,15.945032835820896,15.946,15.944606251665085,0.010772642052177482,0.006999999999999673,0.036300000000000665,0,,,,,,,,,,88.93074825090281,1.9490519464241882,0.011244704668161253,0.40926748690759474,1.0014723902128697,0.000638980645587317
LMC562.13.13002,05:53:19.78,-67:28:54.8,OTHER,,18.402,18.416,1.81472,0.056,,OTHER,342,18.404,0.1288000000000018,0.022999999999999687,0.9649101664343367,0.013999999999999346,0.2588096256059047,,,0,OGLE4-GSEP-full\phot\I\LMC562.13.13002.dat,,342,18.405692982456138,18.404,18.402845983668172,0.03972614329221493,0.022999999999999687,0.1288000000000018,0,,,,,,,,,,1.8146888023847543,0.2588021594025157,0.5510586711538973,0.2237725985567887,0.9999828085791495,-7.46620338898385e-06
LMC563.21.18,05:53:20.06,-66:06:22.7,LPV,OSARG,14.504,16.55,31.16,0.047,44.27,LPV,337,14.503,0.07620000000000005,0.016000000000000014,-0.334311362550225,2.046000000000001,1.4935974490005268,1.646109521978848,1.4207317073170733,1,OGLE4-GSEP-full\phot\I\LMC563.21.18.dat,OGLE4-GSEP-full\phot\V\LMC563.21.18.dat,337,14.50312462908012,14.503,14.50312462908012,0.02286468773402574,0.016000000000000014,0.07620000000000005,29,16.55510344827586,16.562,16.554053774560497,0.04351546919330298,0.03400000000000247,0.1302000000000021,2.0519788191957424,2.059000000000001,2.050929145480378,0.4914778474616302,-0.3084960524849278,2.0346797015669567,0.3251193568124749,0.01577271654241432,-1.8020935014854547
LMC562.13.11920,05:53:20.13,-67:33:45.2,OTHER,,17.991,17.862,4.3655,0.068,,OTHER,344,17.997,0.10684999999999789,0.021000000000000796,0.5806766606828981,-0.12900000000000134,0.6400339925559209,,,0,OGLE4-GSEP-full\phot\I\LMC562.13.11920.dat,,344,17.994668604651164,17.997,17.992157455332322,0.03245091475754203,0.021000000000000796,0.10684999999999789,0,,,,,,,,,,0.44809229319989924,-0.34863252551239676,2.2316831045203633,0.276047006659147,0.10264397965866434,-0.9886665180683176
LMC562.05.14,05:53:20.41,-68:00:50.0,LPV,OSARG,14.694,16.396,36.64,0.035,26.16,LPV,345,14.693,0.07000000000000028,0.0129999999999999,0.6949020988185981,1.702,1.5639554649958127,1.4176377396522297,0.7139737991266375,1,OGLE4-GSEP-full\phot\I\LMC562.05.14.dat,OGLE4-GSEP-full\phot\V\LMC562.05.14.dat,345,14.694002898550726,14.693,14.694002898550725,0.02111299866206156,0.0129999999999999,0.07000000000000028,29,16.38448275862069,16.385,16.38448275862069,0.03520006157630084,0.013999999999999346,0.11839999999999762,1.6904798600699618,1.692000000000002,1.6904798600699635,1.0279588951223373,0.011975748921456475,0.9728015436658001,0.24827326510462525,0.02805564670093716,-1.5519797160743563
LMC562.30.8881,05:53:20.54,-66:58:05.3,LPV,OSARG,15.024,16.666,19.018,0.006,103.4,LPV,345,15.023,0.0237999999999996,0.004999999999999005,0.11129941381549457,1.6420000000000012,1.2791648430622709,2.0145205387579237,5.436954464191818,1,OGLE4-GSEP-full\phot\I\LMC562.30.8881.dat,,345,15.023631884057972,15.023,15.023631884057972,0.00718732922453579,0.004999999999999005,0.0237999999999996,0,,,,,,,,,,1.007165716441857,0.003100934123704669,0.9928852657265059,0.06421782845149109,0.05295855065947296,-1.2760639089385661
LMC563.21.3,05:53:20.56,-66:13:20.3,LPV,OSARG,14.632,16.403,24.325,0.022,34.09,LPV,332,14.631,0.05644999999999989,0.009999999999999787,0.4004690301927005,1.770999999999999,1.3860528489403896,1.5326270012288912,1.4014388489208636,1,OGLE4-GSEP-full\phot\I\LMC563.21.3.dat,OGLE4-GSEP-full\phot\V\LMC563.21.3.dat,332,14.63164156626506,14.631,14.63164156626506,0.01623229655088386,0.009999999999999787,0.05644999999999989,28,16.39782142857143,16.3975,16.396891480730226,0.029225880934577612,0.019999999999999574,0.08924999999999983,1.7661798623063696,1.7665000000000006,1.7652499144651657,24.294383393956693,1.3855058808840877,0.041161777345160085,0.22167681235048747,0.9987413522695452,-0.0005469680563019441
LMC562.30.312,05:53:20.69,-66:59:31.1,OTHER,,16.719,17.867,49.11,0.022,,OTHER,345,16.719,0.03879999999999839,0.008000000000002672,0.027799423351555053,1.1479999999999997,1.6911699341316038,,,0,OGLE4-GSEP-full\phot\I\LMC562.30.312.dat,OGLE4-GSEP-full\phot\V\LMC562.30.312.dat,345,16.719197101449275,16.719,16.7190225238179,0.012045769920155866,0.008000000000002672,0.03879999999999839,29,17.86555172413793,17.869,17.862602508720908,0.01998139528750328,0.009000000000000341,0.06279999999999575,1.146354622688655,1.1499999999999986,1.1435799849030062,0.49431223504862754,-0.30599863989660975,2.0230128430902097,0.20004156484407792,0.010065408980831352,-1.9971685740282135
LMC562.05.9283,05:53:21.04,-67:47:45.9,ECL,,17.165,17.929,0.908799,0.074,,BINARY,340,17.164,0.06705000000000183,0.011000000000001009,1.5549782258890938,0.7639999999999993,-0.04153215951016994,,,0,OGLE4-GSEP-full\phot\I\LMC562.05.9283.dat,,340,17.16693823529412,17.164,17.165873948294617,0.019787492171423633,0.011000000000001009,0.06705000000000183,0,,,,,,,,,,0.8346569360598614,-0.07849199324853218,1.198097034598033,0.21379864422820477,0.9184175335358659,-0.03695983373836224
LMC562.22.50,05:53:21.09,-67:25:21.6,ECL,,14.975,15.986,0.2886069,0.568,,BINARY,345,14.944,0.49319999999999986,0.11100000000000065,-0.7220412022447906,1.011000000000001,-0.5396932900266439,,,0,OGLE4-GSEP-full\phot\I\LMC562.22.50.dat,OGLE4-GSEP-full\phot\V\LMC562.22.50.dat,345,14.991020289855072,14.944,14.99085897332581,0.1626457920048732,0.11100000000000065,0.49319999999999986,29,16.023206896551724,16.032,16.023206896551724,0.18944267495365455,0.1750000000000007,0.5558000000000014,1.0321866066966514,1.0879999999999992,1.0323479232259132,0.14430374659381034,-0.8407223930652385,6.929827004525559,0.8361239032462524,0.5000010276740103,-0.30102910303859465
LMC562.22.3119,05:53:21.19,-67:22:55.9,ECL,,19.387,19.407,2.274055,0.679,,BINARY,345,19.361,0.6240000000000023,0.054999999999999716,4.636544346305804,0.019999999999999574,0.3568009642688876,,,0,OGLE4-GSEP-full\phot\I\LMC562.22.3119.dat,,345,19.41187536231884,19.361,19.36437512120551,0.18092807931718652,0.054999999999999716,0.6240000000000023,0,,,,,,,,,,1.1370706538344486,0.05578745115834814,0.8794528261087237,0.19722162664918463,0.500018976601027,-0.3010135131105394
LMC562.13.1,05:53:21.40,-67:45:13.2,LPV,OSARG,14.697,16.57,33.55,0.018,23.113,LPV,339,14.697,0.040000000000000924,0.007999999999999119,0.5464722270872411,1.873000000000001,1.5256925245050108,1.3638563192950683,0.6889120715350224,1,OGLE4-GSEP-full\phot\I\LMC562.13.1.dat,OGLE4-GSEP-full\phot\V\LMC562.13.1.dat,339,14.697126843657816,14.697,14.697126843657816,0.012686659083708918,0.007999999999999119,0.040000000000000924,27,16.57037037037037,16.575,16.56984136310223,0.026314880476128545,0.012000000000000455,0.08639999999999759,1.8732435267125531,1.8780000000000001,1.8727145194444148,33.50932935663034,1.525165736112523,0.029842435500790902,0.1800918932254192,0.9987877602572381,-0.0005267883924877648
LMC563.21.23,05:53:21.47,-66:13:16.0,LPV,OSARG,15.489,17.137,20.057,0.009,299.0,LPV,335,15.49,0.03730000000000011,0.006999999999999673,1.4617969842782692,1.6479999999999997,1.302265974502973,2.4756711883244296,14.907513586279105,1,OGLE4-GSEP-full\phot\I\LMC563.21.23.dat,,335,15.489202985074627,15.49,15.488994965175797,0.01188873026148354,0.006999999999999673,0.03730000000000011,0,,,,,,,,,,362.5380380938452,2.559353580196915,0.0027583312505849215,0.22431381292100147,18.075387051595218,1.2570876056939422
LMC563.04.9792,05:53:21.52,-66:36:38.9,ECL,,19.353,21.234,0.2608523,0.388,,BINARY,337,19.335,0.4220000000000006,0.06700000000000017,0.2075050063919437,1.8810000000000002,-0.5836053296416075,,,0,OGLE4-GSEP-full\phot\I\LMC563.04.9792.dat,OGLE4-GSEP-full\phot\V\LMC563.04.9792.dat,337,19.371771513353117,19.335,19.34287759851064,0.12955274948985657,0.06700000000000017,0.4220000000000006,29,21.255931034482764,21.216,21.21638208517688,0.21143994943422756,0.12100000000000222,0.6149999999999984,1.8841595211296465,1.8810000000000002,1.8735044866662385,0.11534200228439664,-0.938012513706144,8.669868566476923,0.3798198461447933,0.44217360661338484,-0.35440718406453653
LMC563.12.27,05:53:21.78,-66:29:10.8,LPV,OSARG,15.196,16.748,25.93,0.009,18.947,LPV,337,15.196,0.025000000000000355,0.004999999999999005,0.15896017468769985,1.5520000000000014,1.4138025167693515,1.277540455117431,0.7306980331662167,1,OGLE4-GSEP-full\phot\I\LMC563.12.27.dat,OGLE4-GSEP-full\phot\V\LMC563.12.27.dat,337,15.196097922848665,15.196,15.196088029040506,0.007872452071939361,0.004999999999999005,0.025000000000000355,29,16.746241379310344,16.745,16.74622680705014,0.015456517747756242,0.010000000000001563,0.04680000000000106,1.5501434564616794,1.5490000000000013,1.5501387780096323,741.3992550000004,2.8700521452900496,0.0013488009237344048,0.10765890454515077,28.59233532587737,1.456249628520698
LMC562.05.53,05:53:21.78,-67:59:13.5,LPV,OSARG,15.243,16.83,14.033,0.005,357.0,LPV,344,15.243,0.02185000000000059,0.004999999999999005,1.2445546177592033,1.586999999999998,1.1471505252100704,2.552668216112193,25.440034205088008,1,OGLE4-GSEP-full\phot\I\LMC562.05.53.dat,OGLE4-GSEP-full\phot\V\LMC562.05.53.dat,344,15.243186046511628,15.243,15.243170816773459,0.007053748878833394,0.004999999999999005,0.02185000000000059,29,16.826344827586205,16.829,16.82700906773846,0.014335958441398516,0.010999999999999233,0.04400000000000048,1.5831587810745766,1.5860000000000003,1.583838250965,0.1998016682710691,-0.6994008898943465,5.00496321503837,0.0991433169671767,0.014237986764844949,-1.846551415104417
