PC1,PC2,class_grouped,id,type,misclassified_best_model
12.658856260575405,0.5003414502882073,LPV,LMC562.05.9023,LPV,False
18.6756803897198,2.427982380112513,LPV,LMC562.05.62,LPV,False
-3.7162668125339486,-0.5370595254792339,LPV,LMC563.12.7403,LPV,False
-5.715773656846939,-3.2260707141968066,LPV,LMC563.12.12,LPV,False
4.01302423816038,-4.722222422542124,LPV,LMC562.22.25,LPV,False
7.945185899039566,12.487624689128557,LPV,LMC562.05.33,LPV,False
10.095437688568403,15.247088399639681,LPV,LMC562.13.11377,LPV,False
-2.295573512460268,-0.8598425671099761,PULS,LMC562.05.10052,RRLYR,False
4.448251648219283,7.381982992241527,LPV,LMC563.21.6965,LPV,False
-2.7008938754153284,-0.49283115052834464,BINARY,LMC562.13.143,ECL,False
-4.005750214356849,-2.639547531723448,PULS,LMC562.22.1637,RRLYR,False
-4.029886656492199,-2.6160821580455806,PULS,LMC563.29.887,RRLYR,False
16.440219578635602,1.2311300567270271,LPV,LMC562.13.11350,LPV,False
-3.8755295789520474,-2.660873291488339,LPV,LMC563.04.7900,LPV,False
15.888894463425814,-20.242168342995775,LPV,LMC562.05.3,LPV,False
-3.107987751642283,-0.24079690398192638,BINARY,LMC562.13.11604,ECL,False
-2.7695906946252404,0.5621474451586514,LPV,LMC563.04.10,LPV,False
-2.490962210369944,-0.6985282768059021,PULS,LMC563.12.8126,RRLYR,False
-2.6859004290083455,-0.543195528272997,BINARY,LMC562.13.12020,ECL,False
-2.749734143236122,-0.5436744973300316,BINARY,LMC563.12.403,ECL,False
-4.243757682419438,-1.8076422221475703,LPV,LMC562.22.10969,LPV,False
-1.8074523434463525,1.2113143592174966,LPV,LMC563.21.7012,LPV,False
-3.802096432438999,-1.3018696942854038,LPV,LMC562.30.59,LPV,False
6.794203587954599,-6.205949421752842,LPV,LMC563.12.7385,LPV,False
14.491723459645208,20.10218440056584,LPV,LMC563.04.19,LPV,False
-2.7622992880793613,-0.5251534742680861,BINARY,LMC563.29.2041,ECL,False
8.23367808042228,12.816428532819314,LPV,LMC562.13.75,LPV,False
-2.7220876860710437,-0.49072054663733594,BINARY,LMC563.29.819,ECL,False
-2.670438770783184,-0.5668222644738137,BINARY,LMC563.04.9323,ECL,False
8.965094368926515,-10.48488285656485,BINARY,LMC562.05.9158,ECL,False
-2.7882462206984937,-0.5215621546712872,BINARY,LMC562.30.9380,ECL,False
-2.30929225766908,-0.8782168373390471,PULS,LMC563.04.8251,RRLYR,False
6.836845280912374,11.250708506297453,LPV,LMC563.12.21,LPV,False
-2.7389612432567194,-0.5355396339505977,BINARY,LMC562.22.8977,ECL,False
-2.321474230627139,-0.8314062249974226,PULS,LMC562.30.1977,DSCT,False
-2.297562097439254,-0.8550782865178053,PULS,LMC563.04.988,RRLYR,False
-3.6245381060078046,-0.8977858451829515,LPV,LMC562.13.31,LPV,False
-5.048074895475329,-2.6591471956755743,LPV,LMC563.04.26,LPV,False
-3.0901941413344565,-0.199894028737708,BINARY,LMC563.04.1984,ECL,False
-3.6837447818610327,-2.518774430933128,LPV,LMC563.21.6989,LPV,False
-2.2950594980590253,-0.8648441451724038,PULS,LMC563.12.8427,RRLYR,False
14.176191367533239,1.5658661281738764,LPV,LMC563.21.24,LPV,False
-2.5186971996914393,0.5362145672333418,LPV,LMC563.12.7397,LPV,False
-4.506830559175427,-2.023812765653649,LPV,LMC563.29.6896,LPV,False
2.6978463843608376,6.7978469859135044,LPV,LMC563.12.7386,LPV,False
-3.0202626613628127,-0.27056229338674476,BINARY,LMC563.12.9409,ECL,False
3.8414475448212304,7.855985359159249,LPV,LMC563.04.7906,LPV,False
-2.89796980346034,-0.608620313659468,BINARY,LMC563.04.79,ELL,False
-3.9058528928416782,-2.842121029183313,LPV,LMC562.05.8,LPV,False
-3.9753053064440214,-2.8622601039379587,LPV,LMC562.05.9013,LPV,False
-2.9311511370309504,-0.35758271219806265,BINARY,LMC563.04.9078,ECL,False
-1.948779731764203,-1.1771872929252114,BINARY,LMC563.12.1579,ECL,False
-2.562214805224154,-0.6207859956690056,BINARY,LMC562.13.1585,ECL,False
-2.7300864285944364,-0.5241643756243679,BINARY,LMC563.04.9870,ECL,False
-3.8386233284146822,-0.9647984832617523,LPV,LMC562.05.9014,LPV,False
-3.328326146094914,-0.30942958071638776,BINARY,LMC563.21.7049,ELL,False
-3.0301326211299013,-0.2459302277589191,BINARY,LMC562.22.305,ECL,False
-2.7484817961045716,-0.5168414806331246,BINARY,LMC562.13.11617,ELL,False
0.56916837538984,-0.8996861073853771,LPV,LMC562.30.8872,LPV,False
-2.7218120235358803,-0.5188188753746182,BINARY,LMC562.22.11523,ECL,False
-2.403338806808952,-0.8046757240242458,PULS,LMC562.30.13118,DSCT,False
-2.062630574958921,1.1666922050440407,LPV,LMC562.13.11332,LPV,False
-0.6713626263867001,2.4876685329036823,LPV,LMC563.21.33,LPV,False
-3.0166803095756065,-0.7130730568500111,BINARY,LMC563.21.7006,ELL,False
-3.912051054989133,-0.8614311376233272,LPV,LMC562.30.12,LPV,False
-2.9854469307799967,-0.32957534602503374,BINARY,LMC562.22.12107,ECL,False
-2.9907451619393233,-0.2889081179559909,BINARY,LMC563.04.616,ECL,False
-2.3637306260324156,-0.8275073674657228,BINARY,LMC563.21.1793,ECL,False
7.466874610397286,-3.875768078049041,LPV,LMC563.12.7389,LPV,False
13.765550135229137,19.173680497440156,LPV,LMC562.30.8901,LPV,False
2.378014307017433,5.935998837336649,LPV,LMC562.30.58,LPV,False
-3.851999112393944,-2.800993829055553,PULS,LMC562.22.11008,DCEP,False
-4.189471924787812,-1.568897722492057,LPV,LMC563.21.18,LPV,False
-4.839154391038505,-2.321380110900045,LPV,LMC562.05.14,LPV,False
-0.9495035608804154,2.156380179877834,LPV,LMC562.30.8881,LPV,False
-3.5185540900857237,-2.3528584951400076,LPV,LMC563.21.3,LPV,False
-2.3703344975439684,-0.7772651561138507,BINARY,LMC562.05.9283,ECL,False
-2.7125855439820032,-0.5069182145249448,BINARY,LMC562.22.50,ECL,False
-2.7564095490559817,-0.5175586820790635,BINARY,LMC562.22.3119,ECL,False
-4.08731816102376,-3.0411263268170474,LPV,LMC562.13.1,LPV,False
21.23397482516552,-0.5183336478434221,LPV,LMC563.21.23,LPV,False
-2.739349912820695,-0.4579003911716777,BINARY,LMC563.04.9792,ECL,False
17.730335885601498,-21.708012118621635,LPV,LMC563.12.27,LPV,False
14.599728028648332,20.350410663089818,LPV,LMC562.05.53,LPV,False
5.545515587385975,8.396511614068652,LPV,LMC562.22.10977,LPV,False
-2.38605372692941,-0.7878692147536068,PULS,LMC562.13.14253,DSCT,False
-2.9828990067961163,-0.2830290054905448,BINARY,LMC563.12.1132,ECL,False
-2.749772107891702,-1.2790811505914228,LPV,LMC563.04.12,LPV,False
-4.826393692358455,-2.309222273830898,LPV,LMC563.29.6877,LPV,False
-2.610246579380355,-0.6049522373963161,PULS,LMC563.04.8953,RRLYR,False
-2.6950260980098286,-0.5320937840190211,BINARY,LMC562.05.10033,ECL,False
-2.38709860282678,0.36985886718288785,LPV,LMC562.13.56,LPV,False
-3.0754732971988754,-0.18720007480524598,BINARY,LMC562.05.9100,ELL,False
-4.797048872515246,-2.350979102663067,LPV,LMC562.05.9,LPV,False
-3.747911269879978,-2.681222558691302,LPV,LMC562.30.8894,LPV,False
-3.058333545617135,-0.21643979452212952,BINARY,LMC563.21.7296,ECL,False
-5.685762727918737,-3.125431138272897,BINARY,LMC562.05.9038,ELL,False
-3.2713000857381505,-0.17527719825385785,BINARY,LMC563.29.7496,ECL,False
7.683548604217569,-0.6256423419362345,LPV,LMC562.22.26,LPV,False
1.9867423731282372,-6.0269906632809676,LPV,LMC563.29.6888,LPV,False
-2.2623712042520463,-0.9211188663610802,PULS,LMC563.29.10623,DSCT,False
5.269532194496928,0.7755763213902154,LPV,LMC562.30.6,LPV,False
-2.3727297823982587,-0.8709734328428796,PULS,LMC562.30.8849,T2CEP,False
-2.628157007232781,0.31485895726188196,LPV,LMC563.29.17,LPV,False
-0.3597906980678216,3.1141782615560603,LPV,LMC562.22.47,LPV,False
-2.3101824340222112,-0.8403902292129253,PULS,LMC562.13.2491,DSCT,False
31.085681956305905,2.657574718294021,LPV,LMC563.04.43,LPV,False
-4.622374882710581,-1.7255076656187576,LPV,LMC562.22.32,LPV,False
-2.502655978976011,-0.688063055710749,PULS,LMC562.30.1439,RRLYR,False
-2.662400153536422,-0.5577676335273897,BINARY,LMC562.13.13039,ECL,False
-5.583538957867545,-3.0512902994523188,LPV,LMC562.30.44,LPV,False
1.6974085967363797,5.222719751936433,LPV,LMC563.12.17,LPV,False
-4.036365174950383,-1.0987901579575072,LPV,LMC562.05.9025,LPV,False
15.791651253623805,-18.778317476987333,LPV,LMC562.22.23,LPV,False
-2.8290591706430868,-0.4580916512789659,BINARY,LMC562.13.16126,ECL,False
9.719665421335442,13.098078817505018,LPV,LMC562.30.8882,LPV,False
-4.995782997337553,-2.5970270272023335,LPV,LMC563.12.11,LPV,False
-2.611927474303937,-0.6247520882652442,PULS,LMC563.04.8622,RRLYR,False
-3.223471572126761,-0.2381741972502316,BINARY,LMC562.22.11215,ECL,False
-3.2205563495294625,-0.24765150930010577,BINARY,LMC563.29.207,ECL,False
-4.719651604631135,-2.2654817055731997,LPV,LMC562.22.10975,LPV,False
16.338884254196685,-9.914863255141531,LPV,LMC563.29.36,LPV,False
-2.335691975163529,-0.8478537333635263,PULS,LMC562.05.9009,DCEP,True
-3.5034983779991915,-0.7400308620930258,LPV,LMC563.04.7899,LPV,False
-2.7186274414445384,-0.5666549148565501,BINARY,LMC562.30.775,ECL,False
-2.2965652186506307,-0.8452045959860531,PULS,LMC562.22.89,RRLYR,False
43.40563899442627,-42.72842519633488,LPV,LMC562.05.9030,LPV,False
-2.2968810100962105,-0.8764500339635302,PULS,LMC563.12.1169,RRLYR,False
-1.5157549846184957,1.5835559854762706,LPV,LMC562.05.9010,LPV,False
-1.9219850374573832,1.393575739602004,LPV,LMC562.30.22,LPV,False
-3.1238333143645782,-1.6998684260226915,LPV,LMC563.29.6889,LPV,False
0.30496808139870213,2.614791173459926,LPV,LMC562.22.10986,LPV,False
-4.534914632500271,-1.9788080256993663,LPV,LMC563.21.15,LPV,False
4.753961712777068,8.8546247442105,LPV,LMC563.04.7881,LPV,False
-2.886010978331167,-0.42320027485090916,BINARY,LMC562.30.869,ECL,False
1.9739501135686108,5.732337231266435,LPV,LMC562.05.9043,LPV,False
-4.647270809712919,-2.1186865101479087,LPV,LMC563.29.6908,LPV,False
-2.554006281774991,-0.5941461257093918,LPV,LMC562.05.9022,LPV,False
-3.5213316507065358,-0.9497857305975459,LPV,LMC563.21.17,LPV,False
-2.9789190227531783,-0.31997670074961315,BINARY,LMC563.29.7942,ECL,False
6.444449208676757,10.89450427847859,LPV,LMC563.12.38,LPV,False
11.683118232981652,15.602149674491038,LPV,LMC562.13.29,LPV,False
-2.6644263005834774,-0.5689170971369172,BINARY,LMC562.22.1969,ECL,False
9.035603644718265,13.945993423494091,LPV,LMC562.30.35,LPV,False
-2.8420388441617868,-0.4546080136986955,BINARY,LMC562.22.14282,ECL,False
21.55242461438398,9.396105255172492,LPV,LMC562.13.11382,LPV,False
-0.8389726657309176,0.7641044508748982,LPV,LMC563.29.6986,LPV,False
6.362255406625626,-0.9946079981236411,LPV,LMC563.12.47,LPV,False
1.3905255266330947,5.311239400709253,LPV,LMC562.05.10,LPV,False
7.253069422765713,-9.604982004222531,LPV,LMC563.21.6970,LPV,False
-4.6244114778905905,-2.1320725909378737,BINARY,LMC562.22.744,ECL,False
-3.594130311016051,-2.101430480836265,LPV,LMC562.05.9017,LPV,False
-3.282138716264334,-1.9969280417129927,LPV,LMC562.13.39,LPV,False
-1.3597388082021196,1.661792355399424,LPV,LMC562.05.45,LPV,False
28.54162371403951,-9.693719064919032,LPV,LMC563.29.6890,LPV,False
-2.87965811536748,-0.36646949058874934,BINARY,LMC562.30.8865,ECL,False
-2.6790855251509886,-0.5257635574313885,BINARY,LMC562.30.519,ECL,False
-4.607866444694949,-2.1187426755136043,LPV,LMC562.30.55,LPV,False
27.415282700146463,-9.465203600092131,LPV,LMC562.13.82,LPV,False
-2.278957950432607,-0.8615268280956807,BINARY,LMC563.29.7341,ECL,False
12.390461412665815,17.70456426438326,LPV,LMC562.22.77,LPV,False
-2.656243238223865,-0.5619814091675176,BINARY,LMC562.22.424,ECL,False
-2.686614597209942,-0.5385581800023279,BINARY,LMC562.30.219,ECL,False
-4.375604834811935,-3.312480862631565,LPV,LMC562.13.17,LPV,False
-2.2942431236346903,-0.8698134468636607,PULS,LMC563.12.8883,DSCT,False
-2.61414340698594,-0.6046634674192634,PULS,LMC562.13.1659,RRLYR,False
-2.9488080592905006,-0.3425065873961445,BINARY,LMC563.21.3900,ECL,False
7.8130205240520825,13.767013595315026,LPV,LMC562.22.10972,LPV,False
0.525726097704903,4.368300899758786,LPV,LMC562.30.2,LPV,False
-4.623775730717652,-2.121666948768721,LPV,LMC563.04.7892,LPV,False
7.603853758591911,12.177699112924975,LPV,LMC563.12.7391,LPV,False
-3.876645135852675,-2.8312428584661973,LPV,LMC563.04.23,LPV,False
-1.1412443741049996,-1.8549026101431914,PULS,LMC562.22.1635,RRLYR,False
-2.7088021401795,-0.48966308511218226,BINARY,LMC562.05.102,ELL,False
-2.8217384726050634,-0.5395242612410434,BINARY,LMC563.21.3909,ECL,False
-2.70981213101712,-0.5916877907701764,BINARY,LMC563.21.434,ECL,False
-4.518206320260641,-1.7050401034563076,LPV,LMC562.22.10971,LPV,False
-3.004925223439529,-0.2736432129003856,BINARY,LMC562.30.9807,ECL,False
-2.979818337538408,-0.3514355932821698,BINARY,LMC562.13.13639,ECL,False
-3.8406336417739375,-2.7861881117166654,PULS,LMC563.21.7805,RRLYR,False
-2.2945280233934313,-0.8641524521950585,PULS,LMC563.04.8357,RRLYR,False
5.0020517445357875,9.149828086010604,LPV,LMC562.22.10970,LPV,False
-2.706484262719575,-0.490540537208195,BINARY,LMC563.29.7192,ELL,False
7.8573274139704194,12.631712644033295,LPV,LMC563.04.7926,LPV,False
7.186107569636902,11.819930031911891,LPV,LMC563.29.6878,LPV,False
-4.029219438934936,-2.893166624883322,LPV,LMC563.29.6881,LPV,False
-1.9659637339893266,1.0918080061129731,LPV,LMC562.05.60,LPV,False
-2.703864758873233,-0.4957528518767491,BINARY,LMC562.13.94,ECL,False
-0.22440403846826706,-2.6835903272483668,BINARY,LMC563.21.12514,ECL,False
12.471001554957535,-3.9046710408596903,LPV,LMC562.13.21,LPV,False
-2.6787540440425026,-0.5396241970233902,BINARY,LMC563.21.8437,ECL,False
8.187504232177798,13.221355090638806,LPV,LMC563.12.28,LPV,False
-2.2972639332341247,-0.855875531996541,PULS,LMC563.21.7947,RRLYR,False
4.489480945622094,-5.512943275370772,LPV,LMC562.13.23,LPV,False
-3.7823045544045053,-1.2499045231747452,LPV,LMC562.30.67,LPV,False
-2.3189243694367763,-0.8378059020591162,PULS,LMC563.12.996,RRLYR,False
1.5984909430152623,5.422301454353481,LPV,LMC562.22.11023,LPV,False
2.2470837258242833,6.411146515769314,LPV,LMC563.04.5,LPV,False
-2.3278105288416415,-0.8624980041049275,PULS,LMC563.29.760,RRLYR,False
-4.944792802165349,-2.420621110161029,BINARY,LMC562.22.116,ECL,False
-2.360487392087512,-0.8183667901235656,PULS,LMC563.04.9074,DSCT,False
-4.211403268958838,-1.6829811830514974,LPV,LMC563.21.12,LPV,False
3.999793834007681,7.959796237909378,LPV,LMC563.12.7427,LPV,False
-2.2925589047039088,-0.8784244626856876,PULS,LMC563.04.8711,RRLYR,False
-4.8806782477087935,-2.4500037453583112,LPV,LMC562.13.74,LPV,False
-1.76958679522148,-1.3875837602906227,BINARY,LMC563.29.7865,ELL,False
13.47535192501297,17.49491163466549,LPV,LMC562.05.65,LPV,False
0.19368955735419435,3.5882341868155647,LPV,LMC562.30.26,LPV,False
5.195686297530416,8.041380585241143,LPV,LMC563.21.43,LPV,False
-2.7271862059728216,-0.5290705070598682,BINARY,LMC562.05.11117,ECL,False
-4.072376186422252,-1.5238819468213456,LPV,LMC563.29.42,LPV,False
-3.2500144408980365,-0.3988070167784944,LPV,LMC563.04.7902,LPV,False
-2.9197457407373526,-0.3319677182959996,BINARY,LMC562.05.10478,ECL,False
-4.724883775090617,-2.3526484655805104,LPV,LMC563.12.43,LPV,False
10.83071986918019,0.08416709093216368,LPV,LMC562.13.11364,LPV,False
12.538549828512728,17.963914863116543,LPV,LMC562.30.28,LPV,False
6.489478616621354,10.893274847093908,LPV,LMC562.22.8,LPV,False
-2.7015191189090633,-0.521655089324099,BINARY,LMC562.30.10554,ECL,False
-1.0528563501159554,-1.9613800084139772,BINARY,LMC562.22.12903,ECL,False
-1.881921083252445,-1.209912942285877,PULS,LMC563.04.8914,RRLYR,False
-1.9060436002016259,-1.1894988478903188,PULS,LMC563.29.800,RRLYR,False
-2.874853051965444,-0.3604513072510712,BINARY,LMC563.21.1082,ECL,False
38.71069904042808,-37.913696029095995,LPV,LMC562.13.18,LPV,False
-2.755387084588119,-0.523329055112937,BINARY,LMC563.29.9027,ECL,False
7.784348525104806,12.717444492992405,LPV,LMC562.05.18,LPV,False
-2.7408846818889074,-0.5423075972277032,BINARY,LMC563.12.5938,ECL,False
-4.83148996692953,-2.41912239198568,LPV,LMC563.12.33,LPV,False
-2.6529224622554235,-0.6558325432930292,BINARY,LMC562.30.10627,ECL,False
-2.3403255638570255,-0.9410310530027854,BINARY,LMC563.12.3764,ECL,False
-2.179208908227803,-0.9779379784057904,BINARY,LMC563.04.2234,ECL,True
-2.6994352881584076,-0.5160546058739316,BINARY,LMC563.21.1096,ECL,False
-4.841340949732665,-2.4380091042270964,LPV,LMC562.13.5,LPV,False
13.939350599071709,19.422163964309608,LPV,LMC562.22.11006,LPV,False
14.136649864974292,19.808077060778707,LPV,LMC562.30.36,LPV,False
-2.8978799149934913,-0.3914963712219807,BINARY,LMC562.13.11917,ECL,False
-4.288063750508593,-1.7270342939243484,LPV,LMC562.30.17,LPV,False
-5.026019921191766,-2.595420714846827,LPV,LMC563.12.7412,LPV,False
-2.659306550559672,-0.5840298532093493,BINARY,LMC562.30.11021,ECL,False
-3.0002211203629314,-0.23451158816968737,BINARY,LMC562.22.167,ECL,False
-2.0094286229339637,-1.1072295073073501,PULS,LMC563.29.7867,RRLYR,False
6.944270323227111,11.211079151105714,LPV,LMC563.29.39,LPV,False
-2.3036181501626487,-0.8690597191541719,PULS,LMC563.29.12028,DSCT,False
-3.9178885101321113,-2.722868595668282,LPV,LMC563.12.7390,LPV,False
-2.6092959591303195,-0.6132041353784348,PULS,LMC562.13.1820,RRLYR,False
32.842483919010625,-34.5929121181921,LPV,LMC562.13.11388,LPV,False
-2.5252256371523205,-0.6662142557944399,PULS,LMC563.21.982,RRLYR,False
-2.2931362460199205,-0.8774251745307218,PULS,LMC562.05.1339,RRLYR,False
13.80827355558468,19.467357949339505,LPV,LMC563.04.7943,LPV,False
-2.647027995024141,-0.5817117742104344,BINARY,LMC563.29.1337,ECL,False
-2.604974487410557,-0.6199422837795913,PULS,LMC562.22.11870,RRLYR,False
-2.708570779540044,-0.5077470785291575,BINARY,LMC563.29.7884,ECL,False
-3.02277612270239,-0.25039798950603587,BINARY,LMC562.30.1443,ECL,False
-2.649647202751237,-0.5364872245515306,BINARY,LMC562.22.766,ECL,False
5.210809056032428,9.58450915256298,LPV,LMC562.13.2,LPV,False
0.9288783226954505,4.877677564148322,LPV,LMC563.12.7383,LPV,False
-1.7840762252705695,1.074139710637679,LPV,LMC563.21.6977,LPV,False
-5.52591489793654,-2.9513546435978277,LPV,LMC562.30.8857,LPV,False
8.775598206783812,11.987356729009749,LPV,LMC562.22.76,LPV,False
5.104425421867123,-1.3828492000478598,LPV,LMC563.21.6992,LPV,False
8.168792093457448,13.139958063889258,LPV,LMC562.22.86,LPV,False
-2.737357423623105,-0.5153820949042107,BINARY,LMC563.12.2017,ECL,False
-2.9168395087570085,-0.3149464864382061,BINARY,LMC562.05.10031,ECL,False
-2.5946010896690845,-0.6447638731914509,BINARY,LMC563.29.8011,ECL,False
-3.059851252882243,-0.2790095054136517,BINARY,LMC563.21.176,ECL,False
-4.049316232277085,-1.3647063762374851,LPV,LMC563.21.8,LPV,False
-2.739654146579364,-0.5007360956526643,BINARY,LMC562.22.12137,ECL,False
8.987858752178195,13.674230052915991,LPV,LMC562.13.11380,LPV,False
-3.7453530548114466,-0.5427737852176382,LPV,LMC562.13.11367,LPV,False
22.99540400188938,-26.45631281941161,LPV,LMC563.04.7910,LPV,False
-1.8627608248299183,1.0112231898202308,LPV,LMC563.04.7912,LPV,False
-3.1719271937583606,-2.014467134867627,LPV,LMC563.21.7003,LPV,False
-4.218815611027304,-3.079823904792404,LPV,LMC563.04.4,LPV,False
-4.467511145084359,-2.012651236132906,LPV,LMC563.12.42,LPV,False
-2.2880867735465626,-0.8834440090216789,PULS,LMC562.13.1608,RRLYR,False
-4.058750478241241,-2.9892127197772185,LPV,LMC562.13.11344,LPV,False
-2.5873624385070473,0.1875098359483689,LPV,LMC562.22.10995,LPV,False
-1.0056823333369818,2.0126544832662603,LPV,LMC562.13.6,LPV,False
-2.6166289269102077,-0.5878114833956717,PULS,LMC562.05.1390,RRLYR,False
-2.2913671859386566,-0.872906186237814,PULS,LMC562.13.416,RRLYR,False
-2.751339696303317,-0.5094703850890837,BINARY,LMC563.21.687,ELL,False
-1.6456149106426463,-1.449781826925551,PULS,LMC563.29.823,RRLYR,False
-4.856991293606337,-2.709369899939963,PULS,LMC563.21.27,DCEP,False
-4.325336264092655,-1.7982080117147297,LPV,LMC563.04.7885,LPV,False
-1.3594373973998728,-1.6698797961617622,PULS,LMC562.22.1685,RRLYR,False
-2.944711238087565,-0.3477922494505617,BINARY,LMC562.05.1152,ECL,False
3.26855530287761,7.054220836064487,LPV,LMC563.12.32,LPV,False
-2.966677033804843,-0.31211146460114325,PULS,LMC562.13.11358,DCEP,False
0.3830813415238996,3.6544657184079155,LPV,LMC562.22.22,LPV,False
-2.716414325658593,-0.5609149806210374,BINARY,LMC562.13.1475,ECL,False
0.6737387111084656,4.198530475418671,LPV,LMC563.04.7915,LPV,False
-2.4567168250239537,-0.7016965598056801,BINARY,LMC562.30.8868,ECL,False
3.141749195163986,7.05464041389994,LPV,LMC562.13.30,LPV,False
-4.474574829129528,-3.1828888356826086,LPV,LMC563.12.7382,LPV,False
-5.170810253149268,-2.749621367320467,LPV,LMC563.29.32,LPV,False
-2.7077777556469345,-0.49479898324252386,BINARY,LMC562.22.296,ECL,False
0.999565036220412,4.486139839807462,LPV,LMC563.21.6987,LPV,False
-1.8761532193572148,-0.11606534357110027,LPV,LMC563.04.39,LPV,False
-2.3048495741991317,-0.8687073362739055,PULS,LMC563.12.569,DSCT,False
-0.4122719324048467,-5.867863635442065,LPV,LMC563.29.6892,LPV,False
-2.325435539321324,-0.8449912557023245,PULS,LMC562.30.1235,RRLYR,False
-1.021241676248782,-1.9484802459468384,PULS,LMC562.30.1447,RRLYR,False
-2.3039828866507306,-0.8934369145436171,PULS,LMC562.05.10232,RRLYR,False
16.02295097472551,-11.947595826125895,LPV,LMC562.22.10976,LPV,False
-3.6988736982656216,-0.8115017806255224,LPV,LMC562.30.30,LPV,False
-2.9603996700184547,-0.6664352775556817,BINARY,LMC562.22.156,ECL,False
-2.783615453298117,-0.5355155581701101,BINARY,LMC562.30.11223,ECL,False
-0.2663031173452861,1.435089093211981,LPV,LMC562.13.11393,LPV,False
-2.6213751546649355,-1.24313552085921,LPV,LMC563.21.13,LPV,False
9.458908630653475,12.767932886357134,LPV,LMC563.04.14,LPV,False
-3.977585460916684,-1.0202787079138074,LPV,LMC562.13.11325,LPV,False
-4.8269480035097345,-2.4901278868364436,LPV,LMC562.30.37,LPV,False
1.545243401485327,5.139291494011946,LPV,LMC562.13.33,LPV,False
-2.3227487670125253,-0.8313670507320033,PULS,LMC562.22.1713,RRLYR,False
-1.1943763969949281,2.599074997747766,LPV,LMC562.22.36,LPV,False
9.758385410924568,14.678050391883357,LPV,LMC563.12.7401,LPV,False
-4.780582553695947,-2.4500166122325533,LPV,LMC563.29.26,LPV,False
3.8002086271578994,6.112400504754286,LPV,LMC562.13.11356,LPV,False
-4.836704492990519,-3.783827981616702,LPV,LMC562.05.9037,LPV,False
-1.2802212697181705,-1.7456534904714804,PULS,LMC562.05.10352,RRLYR,False
-2.3193037658717346,-0.8480802171016757,PULS,LMC562.13.12550,RRLYR,False
1.8460694220900002,5.596338879375273,LPV,LMC563.21.32,LPV,False
2.216425608649236,4.690150626955295,LPV,LMC562.05.20,LPV,False
2.779987735498249,7.021307672266105,LPV,LMC563.12.7398,LPV,False
-2.935071871661772,-0.39431194301908556,BINARY,LMC563.04.13052,ECL,False
-2.9171709387523928,-0.3621646241571794,BINARY,LMC562.30.9847,ECL,False
-4.834233179093507,-3.704154754822924,LPV,LMC563.29.23,LPV,False
-3.8304633168385998,-2.7870907784535577,PULS,LMC562.05.10480,RRLYR,False
-3.9500890626313465,-2.9397151070581344,LPV,LMC562.30.33,LPV,False
8.910924911769076,13.890053836078513,LPV,LMC562.30.46,LPV,False
-2.328586648964779,-0.8519820768427546,PULS,LMC563.12.9180,DSCT,False
-2.7448231082628114,-0.5017306848776283,PULS,LMC563.21.889,RRLYR,False
-2.6817214172353463,0.11839286894694157,LPV,LMC562.13.11360,LPV,False
0.4242545968462683,2.2558508624643787,LPV,LMC562.05.29,LPV,False
-3.6258867628756137,-0.8538197464348982,LPV,LMC563.21.7,LPV,False
-2.3477949094364075,-0.8125658540222955,BINARY,LMC562.05.9985,ECL,False
19.45301044620974,25.78099203349927,LPV,LMC562.05.9061,LPV,False
-0.7262799996062612,2.628825623787309,LPV,LMC562.22.66,LPV,False
-2.727492012823734,-0.5038666128245305,BINARY,LMC562.22.3127,ECL,False
-1.0778312523957194,-1.9146559388912754,PULS,LMC563.21.1081,RRLYR,False
11.833279801881382,15.620747207586145,LPV,LMC563.12.37,LPV,False
9.45638562976091,14.600888130671555,LPV,LMC562.05.51,LPV,False
-1.4356250706287235,2.0047770072022812,LPV,LMC563.29.6880,LPV,False
-3.701136980738248,-0.9393443460066322,LPV,LMC563.12.14,LPV,False
-2.6665263798231873,-0.5575542346961548,BINARY,LMC562.22.1760,ECL,False
-2.326751123109733,-0.846014676757501,PULS,LMC562.13.12690,RRLYR,False
-2.821365730975853,0.9825963770047907,LPV,LMC562.05.105,LPV,False
-2.891040822157394,-0.4197725664149638,BINARY,LMC562.30.5327,ECL,False
-2.7198339939142153,-0.5680779014022753,BINARY,LMC562.13.7218,ECL,False
-2.299940107243942,-0.8620780926890358,PULS,LMC563.12.994,RRLYR,False
-2.970943146607304,0.12181500470089934,LPV,LMC562.05.1,LPV,False
-3.7545263373391706,-2.7046623834936607,PULS,LMC562.22.37,DCEP,False
9.191994467060379,-4.216080214798133,LPV,LMC563.29.6894,LPV,False
-2.301917094170319,-0.8628035954439789,PULS,LMC563.29.7859,RRLYR,False
-4.8582129641546485,-2.425809933512772,LPV,LMC562.05.39,LPV,False
-2.9905872463580296,-0.2840507774369142,LPV,LMC562.13.8,LPV,False
-2.9960625824364104,-0.26011436432354246,BINARY,LMC562.22.495,ECL,False
-2.333673443030748,-0.838666614712643,PULS,LMC563.12.1192,RRLYR,False
-2.3321296307107113,0.9874938094610439,LPV,LMC562.22.34,LPV,False
-2.7698565883177344,-0.5222981414262868,BINARY,LMC562.22.368,ECL,False
9.400355527104733,14.220432883511272,LPV,LMC562.05.32,LPV,False
-3.602094080332564,-0.729579864345301,BINARY,LMC562.13.53,ELL,False
